architecture,adaptivity,replication,prediction,outcome_rate,plan_actual_corr,action_state_corr,estimator,truth,estimate,se,df,covered,sign_error,converged
spaced,0.7,489,-0.16932984204227458,0.09783333333333333,0.8250401507560254,0.7353934105371283,oracle_state,0.22509696143799118,0.2577783792689636,0.05749308658772577,28.045629834978275,true,false,true
spaced,0.7,490,-0.19069672554199021,0.09766666666666667,0.8332413141212136,0.7546507577512677,marginal,0.22616455446515674,-0.22160492359123302,0.04377448872399679,26.38524356909856,false,true,true
spaced,0.7,490,-0.19069672554199021,0.09766666666666667,0.8332413141212136,0.7546507577512677,recorded_belief,0.22616455446515674,0.251162155419412,0.07548778932941957,27.971939175303227,true,false,true
spaced,0.7,490,-0.19069672554199021,0.09766666666666667,0.8332413141212136,0.7546507577512677,policy_log,0.22616455446515674,0.2533114855889407,0.08219745695973418,27.977611115850703,true,false,true
spaced,0.7,490,-0.19069672554199021,0.09766666666666667,0.8332413141212136,0.7546507577512677,oracle_state,0.22616455446515674,0.3096771378336618,0.060925622404356936,27.70999416747694,true,false,true
spaced,0.7,491,-0.18273497936316865,0.105,0.8288562372691798,0.7378120585234442,marginal,0.22437129186800606,-0.11414375479895449,0.04432087282160873,27.0034793729235,false,true,true
spaced,0.7,491,-0.18273497936316865,0.105,0.8288562372691798,0.7378120585234442,recorded_belief,0.22437129186800606,0.3234057753007849,0.07214555971393065,28.373345813037957,true,false,true
spaced,0.7,491,-0.18273497936316865,0.105,0.8288562372691798,0.7378120585234442,policy_log,0.22437129186800606,0.3315881094016451,0.0812031876134474,28.571433457651192,true,false,true
spaced,0.7,491,-0.18273497936316865,0.105,0.8288562372691798,0.7378120585234442,oracle_state,0.22437129186800606,0.28880076207741523,0.07040900611191217,28.293266831857615,true,false,true
spaced,0.7,492,-0.17485262775825805,0.1045,0.8287349190179893,0.7461492250702861,marginal,0.22312465787502603,-0.07767679346566553,0.04219139271521441,26.950619531583744,false,true,true
spaced,0.7,492,-0.17485262775825805,0.1045,0.8287349190179893,0.7461492250702861,recorded_belief,0.22312465787502603,0.26754198419157693,0.06211621537468741,28.507522984538724,true,false,true
spaced,0.7,492,-0.17485262775825805,0.1045,0.8287349190179893,0.7461492250702861,policy_log,0.22312465787502603,0.2546593448509989,0.06802781396517156,28.697335583349414,true,false,true
spaced,0.7,492,-0.17485262775825805,0.1045,0.8287349190179893,0.7461492250702861,oracle_state,0.22312465787502603,0.2976174194561021,0.06073132176000819,28.31310136193938,true,false,true
spaced,0.7,493,-0.18578565104355563,0.10283333333333333,0.8302844876549274,0.7522721754218556,marginal,0.22377318589396786,-0.1389914318673022,0.0468684695727288,27.40905294895562,false,true,true
spaced,0.7,493,-0.18578565104355563,0.10283333333333333,0.8302844876549274,0.7522721754218556,recorded_belief,0.22377318589396786,0.14593600676159765,0.08491366576241186,28.501743229241463,true,false,true
spaced,0.7,493,-0.18578565104355563,0.10283333333333333,0.8302844876549274,0.7522721754218556,policy_log,0.22377318589396786,0.12458076688153631,0.08601962144202223,28.51686216174419,true,false,true
spaced,0.7,493,-0.18578565104355563,0.10283333333333333,0.8302844876549274,0.7522721754218556,oracle_state,0.22377318589396786,0.16739620997665414,0.07647436167865986,28.378365140073335,true,false,true
spaced,0.7,494,-0.22410797891458195,0.105,0.8543213571600294,0.7759252018444122,marginal,0.24009220742882875,-0.23253145588955323,0.05655216007604218,22.921396782361956,false,true,true
spaced,0.7,494,-0.22410797891458195,0.105,0.8543213571600294,0.7759252018444122,recorded_belief,0.24009220742882875,0.14152005995579978,0.07159616099940339,27.782786599820568,true,false,true
spaced,0.7,494,-0.22410797891458195,0.105,0.8543213571600294,0.7759252018444122,policy_log,0.24009220742882875,0.12365800372414637,0.08492129562670456,28.14635582886412,true,false,true
spaced,0.7,494,-0.22410797891458195,0.105,0.8543213571600294,0.7759252018444122,oracle_state,0.24009220742882875,0.13920199869409194,0.057606107275612724,27.479313358187937,true,false,true
spaced,0.7,495,-0.172272822782528,0.10083333333333333,0.8267746488544597,0.7402854646358062,marginal,0.2237449691080887,-0.16791992529880456,0.055035811327488075,26.43511832516479,false,true,true
spaced,0.7,495,-0.172272822782528,0.10083333333333333,0.8267746488544597,0.7402854646358062,recorded_belief,0.2237449691080887,0.2425191366508865,0.06947903504248068,28.1138470760747,true,false,true
spaced,0.7,495,-0.172272822782528,0.10083333333333333,0.8267746488544597,0.7402854646358062,policy_log,0.2237449691080887,0.21837574205142232,0.07825739114398307,28.319068843665036,true,false,true
spaced,0.7,495,-0.172272822782528,0.10083333333333333,0.8267746488544597,0.7402854646358062,oracle_state,0.2237449691080887,0.25384567065549496,0.06564172854378135,27.85387342519568,true,false,true
spaced,0.7,496,-0.18800537496529465,0.10583333333333333,0.8292434319093636,0.7440339763745376,marginal,0.22447665545611717,-0.22657447022318924,0.04950429003606675,27.037650937274194,false,true,true
spaced,0.7,496,-0.18800537496529465,0.10583333333333333,0.8292434319093636,0.7440339763745376,recorded_belief,0.22447665545611717,0.1814349824977863,0.0809093392830505,27.72452746095421,true,false,true
spaced,0.7,496,-0.18800537496529465,0.10583333333333333,0.8292434319093636,0.7440339763745376,policy_log,0.22447665545611717,0.17990913475064876,0.09233204382656511,28.07914943634596,true,false,true
spaced,0.7,496,-0.18800537496529465,0.10583333333333333,0.8292434319093636,0.7440339763745376,oracle_state,0.22447665545611717,0.1896042373630013,0.06374941954421225,27.373256768042747,true,false,true
spaced,0.7,497,-0.15412033110814927,0.09733333333333333,0.8148824404410364,0.7284426715821968,marginal,0.21623582718666212,-0.12522628559476182,0.04278745009833972,28.294912609726406,false,true,true
spaced,0.7,497,-0.15412033110814927,0.09733333333333333,0.8148824404410364,0.7284426715821968,recorded_belief,0.21623582718666212,0.25899563326208647,0.05705568084666806,28.614162274360517,true,false,true
spaced,0.7,497,-0.15412033110814927,0.09733333333333333,0.8148824404410364,0.7284426715821968,policy_log,0.21623582718666212,0.2557658117532895,0.07247401888377339,28.681545093138073,true,false,true
spaced,0.7,497,-0.15412033110814927,0.09733333333333333,0.8148824404410364,0.7284426715821968,oracle_state,0.21623582718666212,0.24479054262041386,0.05810613081902884,28.565128118132197,true,false,true
spaced,0.7,498,-0.18356783439816085,0.10333333333333333,0.8275997191877872,0.7502546789443411,marginal,0.22375846095854682,-0.1984824902164638,0.04720301815028826,26.12487595503263,false,true,true
