replication,estimator,truth,estimate,se,df,covered,sign_error,converged
106,oracle_state,0.22168683334516878,0.09244629653404209,0.08029686414849564,27.926420228649437,true,false,true
107,marginal,0.21016096185561786,-0.11462613881398134,0.04164667586171432,27.724408924196087,false,true,true
107,recorded_belief,0.21016096185561786,0.19819467339261465,0.06337948552305289,28.201095740451525,true,false,true
107,policy_log,0.21016096185561786,0.2824627247792318,0.07323005880274429,28.292798830875352,true,false,true
107,oracle_state,0.21016096185561786,0.26992983831721484,0.06405113087818312,28.200544232086838,true,false,true
108,marginal,0.21112683740655977,-0.26003568731165405,0.044136411612164674,27.24083834948352,false,true,true
108,recorded_belief,0.21112683740655977,0.13571805775643975,0.06498101272516199,28.006599644777374,true,false,true
108,policy_log,0.21112683740655977,0.22754884857145471,0.0722964939567299,28.102502963174125,true,false,true
108,oracle_state,0.21112683740655977,0.23081384012330208,0.06413721822224237,27.90194118665112,true,false,true
109,marginal,0.22034339251943685,-0.24037540370593796,0.051440321891404885,25.533709268166497,false,true,true
109,recorded_belief,0.22034339251943685,0.0855992436270516,0.05596806235135911,28.07096046188158,false,false,true
109,policy_log,0.22034339251943685,0.16050685321802952,0.07198962434721082,28.31054497322378,true,false,true
109,oracle_state,0.22034339251943685,0.15530244393599515,0.06923003321203598,28.152711150786132,true,false,true
110,marginal,0.21657555783850801,-0.12311800029802795,0.046757931847667134,26.981657421857225,false,true,true
110,recorded_belief,0.21657555783850801,0.17247404197618085,0.06554906332681526,28.430724782395252,true,false,true
110,policy_log,0.21657555783850801,0.3234907435497605,0.08633839268348588,28.36104943187165,true,false,true
110,oracle_state,0.21657555783850801,0.2799142685605345,0.07229486567564856,28.258081351255594,true,false,true
111,marginal,0.2098645084281814,-0.1365381366956642,0.04633299893372178,27.272922615765044,false,true,true
111,recorded_belief,0.2098645084281814,0.19284034539022354,0.059191015232269335,28.447257183067567,true,false,true
111,policy_log,0.2098645084281814,0.18383290220175952,0.05569941409013792,28.452760108300495,true,false,true
111,oracle_state,0.2098645084281814,0.20332335437379975,0.05740340517091163,28.49716776325581,true,false,true
112,marginal,0.21364456487793507,-0.15515361349060003,0.03915349836301773,26.852860001747388,false,true,true
112,recorded_belief,0.21364456487793507,0.13840643123420993,0.06806187082727859,28.13788523741495,true,false,true
112,policy_log,0.21364456487793507,0.17051474008478237,0.07999365447601874,28.2040971624203,true,false,true
112,oracle_state,0.21364456487793507,0.21601035942911576,0.07340091734857009,27.972377013356148,true,false,true
113,marginal,0.21607851329010258,-0.22241169987230486,0.04967688700043303,25.16856918917231,false,true,true
113,recorded_belief,0.21607851329010258,0.07702245895863996,0.07083073146906461,28.159034830019614,true,false,true
113,policy_log,0.21607851329010258,0.10678205116535977,0.08638299779690496,28.33826239174485,true,false,true
113,oracle_state,0.21607851329010258,0.14038924840959213,0.07856243657227567,28.128112306874893,true,false,true
114,marginal,0.2285140135469329,-0.25661581854711657,0.043643037470806584,24.92257993618038,false,true,true
114,recorded_belief,0.2285140135469329,0.12068165630251441,0.06587338704206873,28.00496516937156,true,false,true
114,policy_log,0.2285140135469329,0.24306052188999536,0.06286971762774399,27.944705965003727,true,false,true
114,oracle_state,0.2285140135469329,0.2345855075694202,0.05658395176393852,27.802567895138605,true,false,true
115,marginal,0.21442621103028803,-0.17414598641739198,0.05283529572928112,27.62269315690845,false,true,true
115,recorded_belief,0.21442621103028803,0.2391518431464211,0.0813218999774487,27.93673192465654,true,false,true
115,policy_log,0.21442621103028803,0.3283062214007162,0.08319932202922554,28.042120072612065,true,false,true
115,oracle_state,0.21442621103028803,0.31356070645322937,0.08485793877540078,27.77256472713232,true,false,true
116,marginal,0.21583539682818334,-0.18281181931880625,0.04464644117122667,26.584999131969347,false,true,true
116,recorded_belief,0.21583539682818334,0.18516025145956128,0.06490974539511027,27.685858318979527,true,false,true
116,policy_log,0.21583539682818334,0.267195258167001,0.07225533362191908,27.653051311668534,true,false,true
116,oracle_state,0.21583539682818334,0.2841995235200726,0.06392425942164318,27.533253894243387,true,false,true
117,marginal,0.22472786482829366,-0.23459850530819965,0.05204049123442964,26.569233620976384,false,true,true
117,recorded_belief,0.22472786482829366,0.09969681560220099,0.09312443442110263,28.239039488228848,true,false,true
117,policy_log,0.22472786482829366,0.21560752998711322,0.10821877917426884,28.181638622334557,true,false,true
117,oracle_state,0.22472786482829366,0.21485659611398655,0.10213349708367953,28.113417336009945,true,false,true
118,marginal,0.2056954744067764,-0.22511674415215988,0.04724225366774619,27.504064532288083,false,true,true
118,recorded_belief,0.2056954744067764,0.08277646428103858,0.05637839801426973,28.093550140280833,false,false,true
118,policy_log,0.2056954744067764,0.20360959969271833,0.07409922395435603,27.990765507626296,true,false,true
118,oracle_state,0.2056954744067764,0.19650401747563906,0.06336832195172616,27.74163805589346,true,false,true
119,marginal,0.2219637061294721,-0.257859626511046,0.05238614320749081,27.05516596553932,false,true,true
119,recorded_belief,0.2219637061294721,0.04341193298993048,0.06195951196358209,28.122868792100263,false,false,true
119,policy_log,0.2219637061294721,0.08051875367517124,0.0779038303386331,28.19807653837598,true,false,true
119,oracle_state,0.2219637061294721,0.11720098812446027,0.062090265710042274,27.88830887366791,true,false,true
120,marginal,0.2286153932829455,-0.35180852310402777,0.036208909593014184,23.64233770582269,false,true,true
120,recorded_belief,0.2286153932829455,0.023303639717915728,0.0625036319441803,27.26151358193056,false,false,true
120,policy_log,0.2286153932829455,0.19456553167241408,0.0854784562362085,27.138697116313512,true,false,true
120,oracle_state,0.2286153932829455,0.15592356059995846,0.0671282368464384,26.773168886935792,true,false,true
121,marginal,0.22719573677475124,-0.25509236818079783,0.03673408725362819,25.47928031870665,false,true,true
121,recorded_belief,0.22719573677475124,0.06623029102920318,0.05746714369963812,27.945837227945052,false,false,true
121,policy_log,0.22719573677475124,0.25042202809615505,0.06893760373112401,27.93612950456522,true,false,true
121,oracle_state,0.22719573677475124,0.1780486220792016,0.06020884439083483,27.56146017544,true,false,true
122,marginal,0.22080968183555363,-0.21381666062921167,0.033244637578443516,24.303224655334652,false,true,true
122,recorded_belief,0.22080968183555363,0.13376679814731568,0.05889313690007848,27.53643727702332,true,false,true
122,policy_log,0.22080968183555363,0.24857045828802496,0.07381043784979344,27.609183608193955,true,false,true
122,oracle_state,0.22080968183555363,0.2075033216301113,0.06641660917220982,27.446038146032457,true,false,true
123,marginal,0.21742536463207465,-0.1955441368066888,0.040871337599238514,28.048660526621084,false,true,true
123,recorded_belief,0.21742536463207465,0.08402885184863042,0.05882476315949156,28.083209673857898,false,false,true
123,policy_log,0.21742536463207465,0.16611944990461497,0.06271889512675632,27.98341651246083,true,false,true
123,oracle_state,0.21742536463207465,0.1684075429666466,0.06313924902183599,27.942888301006175,true,false,true
124,marginal,0.2234541223556652,-0.27047667249259166,0.04752381191066819,26.942463605549605,false,true,true
124,recorded_belief,0.2234541223556652,0.10825439465862702,0.0647174918666799,27.902329048670985,true,false,true
124,policy_log,0.2234541223556652,0.21088365059496275,0.07918477700087027,27.830520751293594,true,false,true
124,oracle_state,0.2234541223556652,0.21141768551506196,0.0655313002239069,27.71406380873257,true,false,true
125,marginal,0.21782537362173646,-0.17393712805099998,0.06794638923529246,24.28439192862095,false,true,true
125,recorded_belief,0.21782537362173646,0.11659985443743624,0.08129754197102268,28.27851140094075,true,false,true
125,policy_log,0.21782537362173646,0.268757349432952,0.07359909881065455,28.27729309294437,true,false,true
125,oracle_state,0.21782537362173646,0.267074503746397,0.07317361192127157,27.98178043182777,true,false,true
126,marginal,0.21660166209401832,-0.16056698253072518,0.05405086661899403,25.626928725794166,false,true,true
126,recorded_belief,0.21660166209401832,0.08517796537634621,0.07270307645567556,28.36475030181662,true,false,true
126,policy_log,0.21660166209401832,0.1932602348529126,0.07145495383869893,28.1701695948161,true,false,true
126,oracle_state,0.21660166209401832,0.21688536279701146,0.07277866765030878,28.00970967416829,true,false,true
127,marginal,0.21982097837748354,-0.2767720219861702,0.04244140794341383,27.106523371471482,false,true,true
127,recorded_belief,0.21982097837748354,0.09623860258526264,0.06030118025318926,27.752797805102915,false,false,true
127,policy_log,0.21982097837748354,0.24103305140815404,0.0768444150787579,27.95654685163622,true,false,true
127,oracle_state,0.21982097837748354,0.21351755464606412,0.06692770837122897,27.753877507982335,true,false,true
128,marginal,0.21257086841288844,-0.10192325327851524,0.0375330571096515,27.016409487381047,false,true,true
128,recorded_belief,0.21257086841288844,0.3645513798242385,0.051396526096228946,28.262450684471712,false,false,true
128,policy_log,0.21257086841288844,0.3528711225177341,0.05671856075970768,28.672031335766047,false,false,true
128,oracle_state,0.21257086841288844,0.431687264128536,0.051638276338010554,28.28762765621798,false,false,true
129,marginal,0.21288576894278058,-0.18160368755490813,0.0474952507601798,27.60590661222576,false,true,true
129,recorded_belief,0.21288576894278058,0.06280804623728518,0.06209315754686637,28.23781592884261,false,false,true
129,policy_log,0.21288576894278058,0.188423242961834,0.06866814669508405,28.244681000997268,true,false,true
129,oracle_state,0.21288576894278058,0.17608286438569595,0.06675883220607698,28.126948513836464,true,false,true
130,marginal,0.2157266219901497,-0.23384331761566815,0.05736966278330649,23.5692611705377,false,true,true
130,recorded_belief,0.2157266219901497,0.09374000928993291,0.0664410928498905,28.090417141106332,true,false,true
130,policy_log,0.2157266219901497,0.1795607685391979,0.08752299003252566,28.168443970292696,true,false,true
130,oracle_state,0.2157266219901497,0.17773386531129248,0.07761749137467872,28.138697889341785,true,false,true
131,marginal,0.2149899626906401,-0.18859008491063395,0.04666003032239665,25.66978271617487,false,true,true
131,recorded_belief,0.2149899626906401,0.10298726007514952,0.06065615438114591,28.17426772028523,true,false,true
131,policy_log,0.2149899626906401,0.15726925064374053,0.06184287143519783,28.223318401283898,true,false,true
131,oracle_state,0.2149899626906401,0.14688694325329665,0.06353082274777813,28.09492212041867,true,false,true
132,marginal,0.2219178811951907,-0.23994646967897393,0.05564553960839842,27.280816949723906,false,true,true
132,recorded_belief,0.2219178811951907,0.1352443991344671,0.07114187577061788,27.467531211104923,true,false,true
132,policy_log,0.2219178811951907,0.19149297751099562,0.07604634993146246,27.68108720679064,true,false,true
132,oracle_state,0.2219178811951907,0.21617259385301107,0.08205757047575801,27.267788814205595,true,false,true
133,marginal,0.21412156998663087,-0.2759694780322456,0.042574112144769534,27.312511248814253,false,true,true
133,recorded_belief,0.21412156998663087,0.11248822056153364,0.055233210248429886,28.166875339825204,true,false,true
133,policy_log,0.21412156998663087,0.2277153507079674,0.0653745609967128,28.139760433473928,true,false,true
133,oracle_state,0.21412156998663087,0.23748307311289926,0.06181179812069576,27.921282103817067,true,false,true
134,marginal,0.21408716423979976,-0.11618596437414301,0.03657077171292294,26.900462619049673,false,true,true
134,recorded_belief,0.21408716423979976,0.2441021041635005,0.0556940714820233,28.20864932181382,true,false,true
134,policy_log,0.21408716423979976,0.37516868580232815,0.05590185154414666,28.107154256410425,false,false,true
134,oracle_state,0.21408716423979976,0.3555095900145673,0.05837996289071504,28.03845446675493,false,false,true
135,marginal,0.21300683405855542,-0.2338671180975178,0.07052887963226281,21.165038386154922,false,true,true
135,recorded_belief,0.21300683405855542,0.19311727702187736,0.07374388382048042,27.72185963815538,true,false,true
135,policy_log,0.21300683405855542,0.2596346569857441,0.08414472980739296,27.77789226342193,true,false,true
135,oracle_state,0.21300683405855542,0.3122621567237976,0.08059136632296422,27.571505010637992,true,false,true
136,marginal,0.21543437358526094,-0.08641142339695188,0.031677648421065414,27.174040271404465,false,true,true
136,recorded_belief,0.21543437358526094,0.3426520940507938,0.06389756328024868,28.38865804597752,true,false,true
136,policy_log,0.21543437358526094,0.4323813769312364,0.06678862040565134,28.25682228959732,false,false,true
136,oracle_state,0.21543437358526094,0.42405478068344155,0.06097313598599956,28.214185600100972,false,false,true
137,marginal,0.23181039212196308,-0.3055987100004872,0.045764339164342256,25.669721237373082,false,true,true
137,recorded_belief,0.23181039212196308,0.11380630660274386,0.06139562080812518,27.995528546155928,true,false,true
137,policy_log,0.23181039212196308,0.2511180083125524,0.06881377487307126,27.846925646000418,true,false,true
137,oracle_state,0.23181039212196308,0.2040455789099574,0.05249062731536819,27.783653777975015,true,false,true
138,marginal,0.22111412395103955,-0.2195759215932532,0.04959750493077717,24.879379415055144,false,true,true
138,recorded_belief,0.22111412395103955,0.15935955765871535,0.06968916926255975,27.969794525868647,true,false,true
138,policy_log,0.22111412395103955,0.31383174060274344,0.08287207621152307,27.969464742750315,true,false,true
138,oracle_state,0.22111412395103955,0.30717258453654667,0.07616626493509983,27.8615867488439,true,false,true
139,marginal,0.22431729282479482,-0.2010269977291402,0.038956090647881594,25.380142023712118,false,true,true
139,recorded_belief,0.22431729282479482,0.19789040959242749,0.06230994064648371,27.950513594762636,true,false,true
139,policy_log,0.22431729282479482,0.30766362569663364,0.0771684139403656,28.017832008091467,true,false,true
139,oracle_state,0.22431729282479482,0.33426499495161605,0.0727383489003129,27.80097092776,true,false,true
140,marginal,0.21650845662562376,-0.16554854599761928,0.045191041205805416,24.563955454493797,false,true,true
140,recorded_belief,0.21650845662562376,0.18690349340311646,0.07341925023268382,27.893073363006252,true,false,true
140,policy_log,0.21650845662562376,0.2161115295034971,0.07028369165880684,28.19240395851209,true,false,true
140,oracle_state,0.21650845662562376,0.2243759584067948,0.07511864774846451,27.899435894857927,true,false,true
141,marginal,0.21759874027867737,-0.19303860566110448,0.04071011945694489,27.540874002633966,false,true,true
141,recorded_belief,0.21759874027867737,0.08208567584608993,0.051190320986974056,28.22832209554673,false,false,true
141,policy_log,0.21759874027867737,0.2193961756903951,0.0694558901550068,28.334843155925054,true,false,true
141,oracle_state,0.21759874027867737,0.19342077048813433,0.06870356501305683,28.304977927284074,true,false,true
142,marginal,0.21617672891610648,-0.11306677744981491,0.046647504460944074,27.035291468100507,false,true,true
142,recorded_belief,0.21617672891610648,0.13470665899894238,0.06632880971688075,28.230988446368915,true,false,true
142,policy_log,0.21617672891610648,0.20717697418100162,0.07104991618601755,28.304965903058992,true,false,true
142,oracle_state,0.21617672891610648,0.2327687079485557,0.07242990192697522,28.157935258887527,true,false,true
143,marginal,0.22762016658692977,-0.27228126931704527,0.054103158732434924,20.05013249535519,false,true,true
143,recorded_belief,0.22762016658692977,0.1739018265738727,0.06846200446557002,27.490756661014572,true,false,true
143,policy_log,0.22762016658692977,0.1987029162770631,0.08127252927041657,27.84083942490889,true,false,true
143,oracle_state,0.22762016658692977,0.24433218258314765,0.07930416113903448,27.45305701342325,true,false,true
144,marginal,0.22425754068440482,-0.24499057552255712,0.04816751661085546,27.022427520563628,false,true,true
144,recorded_belief,0.22425754068440482,0.14213226181496555,0.06967119142931531,27.38518192434524,true,false,true
144,policy_log,0.22425754068440482,0.19513470554374426,0.07594495014856968,27.53564554340012,true,false,true
144,oracle_state,0.22425754068440482,0.24144568073705733,0.06804674504732734,27.184918109059378,true,false,true
145,marginal,0.21299940245232446,-0.12284219491688868,0.05559674235534442,27.10635146868603,false,true,true
145,recorded_belief,0.21299940245232446,0.1708434658648785,0.0483870529676615,28.265232485256128,true,false,true
145,policy_log,0.21299940245232446,0.23452945351788648,0.05890810322851062,28.483756886298465,true,false,true
145,oracle_state,0.21299940245232446,0.24254541192117193,0.05562285741527652,28.309541029604592,true,false,true
146,marginal,0.229432866991733,-0.22713540554320938,0.03788914631703705,22.312541400277695,false,true,true
146,recorded_belief,0.229432866991733,0.15385270521066477,0.06459323614880715,27.675410864198025,true,false,true
146,policy_log,0.229432866991733,0.2383117528627039,0.08835159054632422,28.02714622796708,true,false,true
146,oracle_state,0.229432866991733,0.21207595073086236,0.0759322238455882,27.719272987845294,true,false,true
147,marginal,0.21526448949722427,-0.2530993802476855,0.04155813205872243,27.744886823344004,false,true,true
147,recorded_belief,0.21526448949722427,0.14060867835795587,0.06074894052090774,28.31696727156975,true,false,true
147,policy_log,0.21526448949722427,0.21035450252208224,0.07308647718832811,28.138069164339075,true,false,true
147,oracle_state,0.21526448949722427,0.21918224849182572,0.06268039481162185,28.11286957350416,true,false,true
148,marginal,0.2332154316739713,-0.294637276977659,0.044448001442177136,25.743245591092965,false,true,true
148,recorded_belief,0.2332154316739713,0.05148740218121168,0.08294452326487307,27.543690868595103,false,false,true
148,policy_log,0.2332154316739713,0.12228005144739466,0.09016615665338482,27.510264471209073,true,false,true
148,oracle_state,0.2332154316739713,0.12605367757698985,0.08367056082472854,27.31156361786009,true,false,true
149,marginal,0.2258668919010732,-0.29061891013525337,0.03935392685341534,24.353504204335366,false,true,true
149,recorded_belief,0.2258668919010732,0.057778326647934704,0.06760978483743003,27.679356226671615,false,false,true
149,policy_log,0.2258668919010732,0.14057414607205138,0.08899527653307872,27.53658994319235,true,false,true
149,oracle_state,0.2258668919010732,0.16909820959787922,0.07611720704124607,27.335341203765783,true,false,true
150,marginal,0.21927298808707307,-0.1491239851058993,0.040478238470403334,27.474017900236895,false,true,true
150,recorded_belief,0.21927298808707307,0.10499361658666596,0.042391660460910766,28.481275553023625,false,false,true
150,policy_log,0.21927298808707307,0.17411092514998935,0.0578139125720594,28.505700103123793,true,false,true
150,oracle_state,0.21927298808707307,0.18840808725874195,0.05123765282971536,28.433407029117287,true,false,true
151,marginal,0.21118476260645894,-0.19333084824281316,0.04885146277733914,26.83484074409662,false,true,true
151,recorded_belief,0.21118476260645894,0.07544471089261921,0.05486675301220015,28.48594869046686,false,false,true
151,policy_log,0.21118476260645894,0.08270453862568823,0.06224460332282655,28.54538164686875,false,false,true
151,oracle_state,0.21118476260645894,0.10829002419887276,0.05308414501615069,28.49723347469972,true,false,true
152,marginal,0.22129473261089044,-0.29982808229672553,0.04239839879006758,23.616191315542405,false,true,true
152,recorded_belief,0.22129473261089044,0.06939065209463059,0.056336808420799606,27.619705113874602,false,false,true
152,policy_log,0.22129473261089044,0.13535464842286063,0.0662969967727839,27.981270546031126,true,false,true
152,oracle_state,0.22129473261089044,0.1702811175236394,0.05674270441291412,27.36525578956321,true,false,true
153,marginal,0.2158411332030023,-0.18205873720325735,0.04445163667778014,24.999613042374,false,true,true
153,recorded_belief,0.2158411332030023,0.12143607236867492,0.07256472596172968,28.26157589953125,true,false,true
153,policy_log,0.2158411332030023,0.1678105233663135,0.08809627382968556,28.416354364788866,true,false,true
153,oracle_state,0.2158411332030023,0.17427527843546625,0.07652095289678139,28.22611744866111,true,false,true
154,marginal,0.2179731521549939,-0.17387124878312107,0.04095156941884436,27.57334213691439,false,true,true
154,recorded_belief,0.2179731521549939,0.2238937528187795,0.0740796588939142,27.990435710285926,true,false,true
154,policy_log,0.2179731521549939,0.36217826917829604,0.0832093393076536,28.100957460359023,true,false,true
154,oracle_state,0.2179731521549939,0.35931305005010017,0.07862715825662672,27.778966536770728,true,false,true
155,marginal,0.22174203171057025,-0.1491930009456079,0.044891000187417596,25.721166527528467,false,true,true
155,recorded_belief,0.22174203171057025,0.18752440071310086,0.06841063529452145,28.271994926434893,true,false,true
155,policy_log,0.22174203171057025,0.26000216596250425,0.07971354826990466,28.16238240635295,true,false,true
155,oracle_state,0.22174203171057025,0.2931012021736311,0.06728617406482996,27.79759161320139,true,false,true
156,marginal,0.21645471060005053,-0.14357189602331702,0.05414686975165987,26.77320771810122,false,true,true
156,recorded_belief,0.21645471060005053,0.1819313264378786,0.0804768787612745,28.431791043773888,true,false,true
156,policy_log,0.21645471060005053,0.24639791837473193,0.08792743095787099,28.475218826809204,true,false,true
156,oracle_state,0.21645471060005053,0.2616500055363309,0.07997033405544209,28.419526051960347,true,false,true
157,marginal,0.2211218040922801,-0.23102911378657706,0.04067342356089083,27.717442315634113,false,true,true
157,recorded_belief,0.2211218040922801,0.028924821241749218,0.0656348589167563,28.133604088990005,false,false,true
157,policy_log,0.2211218040922801,0.1427757410469218,0.08326984059855709,27.948204499008163,true,false,true
157,oracle_state,0.2211218040922801,0.1465188237436617,0.07226054063391828,27.966521007746103,true,false,true
158,marginal,0.21578039823328285,-0.23386585767959872,0.03633972245657752,27.233343463101782,false,true,true
158,recorded_belief,0.21578039823328285,0.12532251912136366,0.054796550045346386,28.070715446998996,true,false,true
158,policy_log,0.21578039823328285,0.23112942418926924,0.0651078721884562,28.101144187777887,true,false,true
158,oracle_state,0.21578039823328285,0.23830195555941022,0.05638600141722473,28.00640903491185,true,false,true
159,marginal,0.2256005400887282,-0.18738649528160675,0.05091596817602403,27.080462423253312,false,true,true
159,recorded_belief,0.2256005400887282,0.18192064133671376,0.05995683796563915,28.070964258847265,true,false,true
159,policy_log,0.2256005400887282,0.1943855962011551,0.0652344271590313,28.334912506678975,true,false,true
159,oracle_state,0.2256005400887282,0.2445129167550383,0.07021644199584319,28.16727313171934,true,false,true
160,marginal,0.2125907665953489,-0.1840938667083726,0.039329012464874955,28.078139033956067,false,true,true
160,recorded_belief,0.2125907665953489,0.10949438376032142,0.06678879016346692,28.38928571924746,true,false,true
160,policy_log,0.2125907665953489,0.22111487406708616,0.07851092721903842,28.1922771083305,true,false,true
160,oracle_state,0.2125907665953489,0.2078175392642834,0.06494431032565649,28.219546916681505,true,false,true
161,marginal,0.22869298250292314,-0.2512838820726028,0.041280408630090484,25.557387770187884,false,true,true
161,recorded_belief,0.22869298250292314,-0.013754583102469912,0.07143294352645616,27.814384366714673,false,true,true
161,policy_log,0.22869298250292314,0.042122318410355956,0.07204832635740606,28.049012130450148,false,false,true
161,oracle_state,0.22869298250292314,0.084183361371771,0.07440615405862616,27.852195028166854,true,false,true
162,marginal,0.21635966018644712,-0.28583714767793533,0.036902705064534705,25.516824683111604,false,true,true
162,recorded_belief,0.21635966018644712,0.02953910722568123,0.06172126296858965,27.628595098629372,false,false,true
162,policy_log,0.21635966018644712,0.11673439325849157,0.06474462623940769,27.859759172089486,true,false,true
162,oracle_state,0.21635966018644712,0.1127745177064249,0.05903290321035152,27.654569826882703,true,false,true
163,marginal,0.2165972714007422,-0.2082784007400824,0.04353975318092722,25.770231303426506,false,true,true
163,recorded_belief,0.2165972714007422,0.02842397034560276,0.057324676853662535,28.328190430462545,false,false,true
163,policy_log,0.2165972714007422,0.12401290827343425,0.07414666605313927,28.242439394187688,true,false,true
163,oracle_state,0.2165972714007422,0.11704180942334344,0.06837117878539602,28.20231555797461,true,false,true
164,marginal,0.21929314813029466,-0.23715302593136867,0.0421217401207093,27.3770397880909,false,true,true
164,recorded_belief,0.21929314813029466,0.042692727990053955,0.06601789607821368,28.219404035613355,false,false,true
164,policy_log,0.21929314813029466,0.17262801802789735,0.087137524189825,28.259917484447936,true,false,true
164,oracle_state,0.21929314813029466,0.14644331836879634,0.07631385793309628,28.025197590381296,true,false,true
165,marginal,0.22209656846226575,-0.2366842687164072,0.043755371826263996,25.796479982881504,false,true,true
165,recorded_belief,0.22209656846226575,0.08868150724516606,0.050407859109857574,27.744011052243746,false,false,true
165,policy_log,0.22209656846226575,0.16639060300684347,0.0733489137469414,27.781407608058647,true,false,true
165,oracle_state,0.22209656846226575,0.13097981886591506,0.05751290244738434,27.66605060670778,true,false,true
166,marginal,0.2269141355444248,-0.26165781469108695,0.042503473050240895,25.887875077170293,false,true,true
166,recorded_belief,0.2269141355444248,0.0726782366417933,0.06041030996946168,27.80246695273704,false,false,true
166,policy_log,0.2269141355444248,0.18385895335521382,0.07046080195927273,28.068051440086787,true,false,true
166,oracle_state,0.2269141355444248,0.16072616452842695,0.058775263587652476,27.873350207071052,true,false,true
167,marginal,0.21806931703999752,-0.291981334128886,0.05003041168074297,23.5032078961722,false,true,true
167,recorded_belief,0.21806931703999752,0.01675051611730456,0.07288487041840638,27.93860347934438,false,false,true
167,policy_log,0.21806931703999752,0.1389711557997566,0.0828929041680755,27.7850792152761,true,false,true
167,oracle_state,0.21806931703999752,0.10673264139067497,0.08123768698469525,27.711570601023425,true,false,true
168,marginal,0.22546987679076003,-0.31557102414661536,0.04101957068242852,23.98790652332634,false,true,true
168,recorded_belief,0.22546987679076003,0.03908998233893419,0.05487904950919117,27.592821039492875,false,false,true
168,policy_log,0.22546987679076003,0.11422293109870589,0.06496369055026661,27.64447769752814,true,false,true
168,oracle_state,0.22546987679076003,0.14419510511514277,0.05863401827172944,27.26890880744474,true,false,true
169,marginal,0.20774458589938416,-0.1662831294201086,0.03685543154894129,27.490658864664773,false,true,true
169,recorded_belief,0.20774458589938416,0.1959666525320914,0.05899707114972282,27.660839317328982,true,false,true
169,policy_log,0.20774458589938416,0.2942862589338231,0.06666655257733459,27.78007611291997,true,false,true
169,oracle_state,0.20774458589938416,0.24835381465424866,0.06563362940739509,27.727313749375355,true,false,true
170,marginal,0.21703507063649263,-0.20827416707590052,0.046128759227244714,26.979118552454075,false,true,true
170,recorded_belief,0.21703507063649263,0.11628152902239047,0.0653067110457917,28.252232402220603,true,false,true
170,policy_log,0.21703507063649263,0.19002370328444607,0.06845244953797394,28.250794824634383,true,false,true
170,oracle_state,0.21703507063649263,0.18578598757205228,0.07261424959854357,28.1022825266943,true,false,true
171,marginal,0.2142846835449581,-0.2002822729260429,0.044509588974937106,26.51390044218144,false,true,true
171,recorded_belief,0.2142846835449581,0.09058112129343253,0.05995591730473484,28.007882750863853,false,false,true
171,policy_log,0.2142846835449581,0.20564879216256515,0.08145421153969039,27.73943546317285,true,false,true
171,oracle_state,0.2142846835449581,0.21282918749058952,0.06860996927975443,27.381350089877614,true,false,true
172,marginal,0.21587380346079876,-0.24859971047747037,0.05634582481497881,25.35037334763327,false,true,true
172,recorded_belief,0.21587380346079876,0.12116279747171371,0.05683000759444867,27.944890180123423,true,false,true
172,policy_log,0.21587380346079876,0.2562412596570174,0.056647204968881114,27.742723625173934,true,false,true
172,oracle_state,0.21587380346079876,0.222831728245414,0.05946382016226636,27.63221384425731,true,false,true
173,marginal,0.21497609777206406,-0.1650309556703711,0.044701345182234654,27.83014123034237,false,true,true
173,recorded_belief,0.21497609777206406,0.15190063057297049,0.06289682074113309,28.411921438269292,true,false,true
173,policy_log,0.21497609777206406,0.23850397171637502,0.07597144067634315,28.297753279923473,true,false,true
173,oracle_state,0.21497609777206406,0.260159546368678,0.06966400943207685,28.121866642835194,true,false,true
174,marginal,0.2363310296130327,-0.27991080994975454,0.0464078235556653,26.330733785757733,false,true,true
174,recorded_belief,0.2363310296130327,0.16803004948689984,0.07257120796293404,27.6511668750513,true,false,true
174,policy_log,0.2363310296130327,0.2971356015541439,0.08842899840037234,27.40582555920693,true,false,true
174,oracle_state,0.2363310296130327,0.27215670712093687,0.0809957151840725,27.408510634601583,true,false,true
175,marginal,0.20771547179494468,-0.2408947788671448,0.04960985706581392,27.140724272357115,false,true,true
175,recorded_belief,0.20771547179494468,-0.009287070654351949,0.06034826383029297,28.213172860935423,false,true,true
175,policy_log,0.20771547179494468,0.08457023132247585,0.07359447000386202,28.165219343575416,true,false,true
175,oracle_state,0.20771547179494468,0.05767619753725857,0.06878213427083149,28.139269711413945,false,false,true
176,marginal,0.2239070979260706,-0.22692382920392762,0.05251586999998211,23.28380681983728,false,true,true
176,recorded_belief,0.2239070979260706,0.1857262084437314,0.07085093603252805,27.402971026293038,true,false,true
176,policy_log,0.2239070979260706,0.25508725117030817,0.0763421388765633,27.436934415732225,true,false,true
176,oracle_state,0.2239070979260706,0.2613524254007683,0.06986606317985569,27.175571087352495,true,false,true
177,marginal,0.20686960537866192,-0.21547581434951754,0.041289363688743384,26.01828232485724,false,true,true
177,recorded_belief,0.20686960537866192,0.08703233684640921,0.06170528630977748,28.093569092607915,true,false,true
177,policy_log,0.20686960537866192,0.15239743909213732,0.07078013778181014,28.1692064351677,true,false,true
177,oracle_state,0.20686960537866192,0.15616820521103947,0.06538090858200078,28.009498393095562,true,false,true
178,marginal,0.22200384719933267,-0.1307767584292767,0.04803081708091366,24.445901215399786,false,true,true
