architecture,adaptivity,replication,prediction,outcome_rate,plan_actual_corr,action_state_corr,estimator,truth,estimate,se,df,covered,sign_error,converged
tutor,0.0,17,0.26136852389980225,0.28194444444444444,0.35464964146123,0.018820267587117058,policy_log,0.2789411780921877,0.3021276883753647,0.07199791131906866,26.14084609890175,true,false,true
tutor,0.0,17,0.26136852389980225,0.28194444444444444,0.35464964146123,0.018820267587117058,oracle_state,0.2789411780921877,0.31149604962046584,0.06780751431019362,25.934964218443348,true,false,true
tutor,0.0,18,0.2625717074335164,0.30416666666666664,0.32330523370017783,0.010864783576921909,marginal,0.27214256750834626,0.2023228053133155,0.051404125337038344,27.849642625783257,true,false,true
tutor,0.0,18,0.2625717074335164,0.30416666666666664,0.32330523370017783,0.010864783576921909,recorded_belief,0.27214256750834626,0.25925854081649935,0.05330516885436673,25.83937527344237,true,false,true
tutor,0.0,18,0.2625717074335164,0.30416666666666664,0.32330523370017783,0.010864783576921909,reconstructed_history,0.27214256750834626,0.2573774188360385,0.053640483420754975,25.79287019165646,true,false,true
tutor,0.0,18,0.2625717074335164,0.30416666666666664,0.32330523370017783,0.010864783576921909,policy_log,0.27214256750834626,0.2510083276266886,0.060543909667857616,25.644478739533962,true,false,true
tutor,0.0,18,0.2625717074335164,0.30416666666666664,0.32330523370017783,0.010864783576921909,oracle_state,0.27214256750834626,0.25552473408344956,0.05387804542467597,25.62556524580418,true,false,true
tutor,0.0,19,0.2603107904464647,0.3368055555555556,0.3175102073552123,0.01248401809057839,marginal,0.27153453578007897,0.1566683922622249,0.057944189479795315,28.0664077060544,true,false,true
tutor,0.0,19,0.2603107904464647,0.3368055555555556,0.3175102073552123,0.01248401809057839,recorded_belief,0.27153453578007897,0.20113242429186626,0.06722519652642601,26.286660863195564,true,false,true
tutor,0.0,19,0.2603107904464647,0.3368055555555556,0.3175102073552123,0.01248401809057839,reconstructed_history,0.27153453578007897,0.2098345709360864,0.06802886233447179,26.26487165064588,true,false,true
tutor,0.0,19,0.2603107904464647,0.3368055555555556,0.3175102073552123,0.01248401809057839,policy_log,0.27153453578007897,0.21539426149610155,0.06881853735322667,26.43937877512781,true,false,true
tutor,0.0,19,0.2603107904464647,0.3368055555555556,0.3175102073552123,0.01248401809057839,oracle_state,0.27153453578007897,0.20474890133727486,0.06934724308718547,26.134503411241347,true,false,true
tutor,0.0,20,0.2762180658639622,0.2590277777777778,0.3764066561490868,0.005585141029827869,marginal,0.2816519500543612,0.2898045907130004,0.05636226613404357,28.12832242230194,true,false,true
tutor,0.0,20,0.2762180658639622,0.2590277777777778,0.3764066561490868,0.005585141029827869,recorded_belief,0.2816519500543612,0.32312412654790873,0.055813305944078934,24.787348413871264,true,false,true
