replication,learner_family,scheduler_family,n_stages,observation_condition,intercept_shift,state_slope_multiplier,failure_rate,candidate_family,best_parameter,true_parameter,parameter_error,nll,selected_family,family_recovered,state_rmse,state_correlation,unsigned_pe_correlation
0,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.09947916666666666,Bayesian,0.65,0.2,0.45,3015.7900719849854,Bayesian,true,0.4028025485045982,0.9398956800839633,0.9673406295400653
0,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.09947916666666666,RL,0.3,0.2,0.09999999999999998,3043.4357406002955,RL,false,0.8569231900566733,0.9344874090292752,0.9727582361712922
0,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.09947916666666666,Bayesian,0.65,0.2,0.45,3063.241967374579,RL,false,0.4028025485045982,0.9398956800839633,0.9673406295400653
1,Bayesian,Bayesian,8,correct,0.0,1.0,0.09625,RL,0.15,0.2,-0.05000000000000002,2941.7361531280967,Bayesian,true,0.3296690336872833,0.9498670832551767,0.9764369945600662
1,Bayesian,Bayesian,8,correct,0.0,1.0,0.09625,Bayesian,0.2,0.2,0.0,2938.3616434465885,Bayesian,true,0.22250103003756405,0.9638781975926111,0.9857391755333418
1,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.09625,RL,0.1,0.2,-0.1,2960.0586157979474,Bayesian,true,0.38609684450587933,0.916538648735491,0.9460631598321746
1,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.09625,Bayesian,0.02,0.2,-0.18000000000000002,2958.303205615088,Bayesian,true,0.32584475305904925,0.9302820327642041,0.9660505916600403
1,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.09625,RL,0.2,0.2,0.0,2956.725826197729,RL,false,0.4460940995322251,0.9561154218514366,0.9846982926276102
1,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.09625,Bayesian,0.3,0.2,0.09999999999999998,2960.463250149146,RL,false,0.2355397918504846,0.9647757302044018,0.9860288250639021
1,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.09625,RL,0.2,0.2,0.0,2941.738059161408,RL,false,0.4460940995322251,0.9561154218514366,0.9846982926276102
1,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.09625,Bayesian,0.45,0.2,0.25,2947.4642850816194,RL,false,0.29663541606362764,0.9570223089084077,0.9811123834577112
1,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.09625,RL,0.3,0.2,0.09999999999999998,2972.9165200304465,RL,false,0.8809222728903247,0.9290855876839414,0.9726166991049072
1,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.09625,Bayesian,0.65,0.2,0.45,2995.5571671481102,RL,false,0.3952136348308255,0.9397126313446986,0.9692591731626092
2,Bayesian,Bayesian,8,correct,0.0,1.0,0.09989583333333334,RL,0.2,0.2,0.0,3014.064858242371,Bayesian,true,0.4181075639503834,0.953998508489446,0.9848289688650163
2,Bayesian,Bayesian,8,correct,0.0,1.0,0.09989583333333334,Bayesian,0.3,0.2,0.09999999999999998,3009.2218187197445,Bayesian,true,0.22623011875771562,0.9638153228140711,0.9856714176476804
2,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.09989583333333334,RL,0.1,0.2,-0.1,3039.8464942293444,Bayesian,true,0.3964897573429328,0.8919397959862649,0.9394250231632769
2,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.09989583333333334,Bayesian,0.06,0.2,-0.14,3032.6602163063553,Bayesian,true,0.28159496549760304,0.9352517771868685,0.9728132641527746
2,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.09989583333333334,RL,0.25,0.2,0.04999999999999999,3021.9985424977735,RL,false,0.6227304304361969,0.9499594171854883,0.9828887922362148
2,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.09989583333333334,Bayesian,0.45,0.2,0.25,3026.6380784811345,RL,false,0.29050308069586983,0.9580360980484623,0.9811968768810708
2,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.09989583333333334,RL,0.25,0.2,0.04999999999999999,3009.3202486242467,RL,false,0.6227304304361969,0.9499594171854883,0.9828887922362148
2,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.09989583333333334,Bayesian,0.65,0.2,0.45,3016.4521110181945,RL,false,0.3922053459051027,0.9432088476403596,0.9703234515207688
2,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.09989583333333334,RL,0.3,0.2,0.09999999999999998,3030.8141968849372,RL,false,0.863070820413898,0.9370263578488577,0.9747210116678017
2,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.09989583333333334,Bayesian,0.65,0.2,0.45,3059.5651699197506,RL,false,0.3922053459051027,0.9432088476403596,0.9703234515207688
3,Bayesian,Bayesian,8,correct,0.0,1.0,0.10302083333333334,RL,0.15,0.2,-0.05000000000000002,3101.6928696154023,Bayesian,true,0.3004274048117049,0.9506070185678394,0.9729709996258905
3,Bayesian,Bayesian,8,correct,0.0,1.0,0.10302083333333334,Bayesian,0.2,0.2,0.0,3096.1789435198084,Bayesian,true,0.2054997471875701,0.9676038604353558,0.9849641080140621
3,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.10302083333333334,RL,0.1,0.2,-0.1,3119.4201977921853,Bayesian,true,0.4022403870579313,0.9083155952604647,0.9333098279541312
3,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.10302083333333334,Bayesian,0.06,0.2,-0.14,3116.40443023265,Bayesian,true,0.28125929696080093,0.9449856304284731,0.9709562102345539
3,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.10302083333333334,RL,0.2,0.2,0.0,3118.3665225724126,Bayesian,true,0.39482797101907763,0.9617523282201951,0.9848995127601469
3,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.10302083333333334,Bayesian,0.45,0.2,0.25,3118.097328661032,Bayesian,true,0.28769105694037805,0.96156537598083,0.9807140008916108
3,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.10302083333333334,RL,0.2,0.2,0.0,3098.6008240339193,RL,false,0.39482797101907763,0.9617523282201951,0.9848995127601469
3,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.10302083333333334,Bayesian,0.45,0.2,0.25,3100.6724841792825,RL,false,0.28769105694037805,0.96156537598083,0.9807140008916108
3,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.10302083333333334,RL,0.3,0.2,0.09999999999999998,3127.7930504746614,RL,false,0.8412228123525913,0.9394462199325129,0.9742299168423545
3,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.10302083333333334,Bayesian,0.65,0.2,0.45,3144.973106578198,RL,false,0.39334292212204347,0.9450150159430475,0.9691338825709058
4,Bayesian,Bayesian,8,correct,0.0,1.0,0.10322916666666666,RL,0.2,0.2,0.0,3093.830413497167,Bayesian,true,0.38309994046961104,0.9598952457913175,0.9839731103615597
4,Bayesian,Bayesian,8,correct,0.0,1.0,0.10322916666666666,Bayesian,0.3,0.2,0.09999999999999998,3089.5471194790966,Bayesian,true,0.2156264793769582,0.9674467465459998,0.9852441675412855
4,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.10322916666666666,RL,0.1,0.2,-0.1,3115.1810960917687,Bayesian,true,0.41075103171329946,0.9004787879591502,0.9317134106569985
4,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.10322916666666666,Bayesian,0.06,0.2,-0.14,3111.5778518549864,Bayesian,true,0.2856072923439888,0.9407917915734637,0.9703082501614866
4,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.10322916666666666,RL,0.25,0.2,0.04999999999999999,3106.99011128628,RL,false,0.5819694900939971,0.9546859645369308,0.9826348820662828
4,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.10322916666666666,Bayesian,0.45,0.2,0.25,3110.277079296331,RL,false,0.2804488079469779,0.9605316448808209,0.9807581547898465
4,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.10322916666666666,RL,0.25,0.2,0.04999999999999999,3088.8582921264892,RL,false,0.5819694900939971,0.9546859645369308,0.9826348820662828
4,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.10322916666666666,Bayesian,0.45,0.2,0.25,3094.4305096254448,RL,false,0.2804488079469779,0.9605316448808209,0.9807581547898465
4,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.10322916666666666,RL,0.3,0.2,0.09999999999999998,3114.308891598388,RL,false,0.8181271427346217,0.940495047478916,0.9744792681197949
4,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.10322916666666666,Bayesian,0.65,0.2,0.45,3138.8595162536353,RL,false,0.38443571311290087,0.9442978105064793,0.969619178495465
5,Bayesian,Bayesian,8,correct,0.0,1.0,0.09854166666666667,RL,0.15,0.2,-0.05000000000000002,3055.1206625468153,Bayesian,true,0.3118976212788633,0.9370932823021667,0.9787318606512676
5,Bayesian,Bayesian,8,correct,0.0,1.0,0.09854166666666667,Bayesian,0.12,0.2,-0.08000000000000002,3047.2421280918,Bayesian,true,0.23875546842882447,0.9443551660741281,0.9831255726209903
5,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.09854166666666667,RL,0.1,0.2,-0.1,3076.655386860457,Bayesian,true,0.3758933303656391,0.8894446391134674,0.9511397506048054
5,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.09854166666666667,Bayesian,0.02,0.2,-0.18000000000000002,3072.991878998455,Bayesian,true,0.3205450100245859,0.9082744839103873,0.9689050986564535
5,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.09854166666666667,RL,0.2,0.2,0.0,3067.2085023594973,Bayesian,true,0.4255923936762737,0.9494054721153428,0.9866643759354315
5,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.09854166666666667,Bayesian,0.3,0.2,0.09999999999999998,3063.130604032334,Bayesian,true,0.2247743064231706,0.959087564261822,0.9876749657800727
5,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.09854166666666667,RL,0.2,0.2,0.0,3046.9146568977453,Bayesian,true,0.4255923936762737,0.9494054721153428,0.9866643759354315
5,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.09854166666666667,Bayesian,0.3,0.2,0.09999999999999998,3046.1744764999826,Bayesian,true,0.2247743064231706,0.959087564261822,0.9876749657800727
5,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.09854166666666667,RL,0.25,0.2,0.04999999999999999,3076.0967723092135,RL,false,0.6310099233275313,0.9437457184959118,0.9846635753760775
5,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.09854166666666667,Bayesian,0.65,0.2,0.45,3090.2710787645156,RL,false,0.3816150242840381,0.9368135654870032,0.9727240408055112
6,Bayesian,Bayesian,8,correct,0.0,1.0,0.09979166666666667,RL,0.15,0.2,-0.05000000000000002,3047.9341862453457,Bayesian,true,0.32297575864347516,0.9455181723566961,0.9759292685359947
6,Bayesian,Bayesian,8,correct,0.0,1.0,0.09979166666666667,Bayesian,0.3,0.2,0.09999999999999998,3038.3976351887504,Bayesian,true,0.23168227905840827,0.9652209381227985,0.9862256981462564
6,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.09979166666666667,RL,0.1,0.2,-0.1,3069.059143814086,Bayesian,true,0.40153147908161657,0.9048075359530657,0.941493194447263
6,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.09979166666666667,Bayesian,0.06,0.2,-0.14,3062.198040648873,Bayesian,true,0.28559195770824386,0.9393960671516431,0.9733843231385071
6,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.09979166666666667,RL,0.2,0.2,0.0,3060.8518435008364,Bayesian,true,0.4289551241938811,0.9553598813478942,0.9852951043648845
6,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.09979166666666667,Bayesian,0.45,0.2,0.25,3056.3173678556955,Bayesian,true,0.2975516189819006,0.9578177515792184,0.9809312661063854
6,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.09979166666666667,RL,0.2,0.2,0.0,3040.141272148658,Bayesian,true,0.4289551241938811,0.9553598813478942,0.9852951043648845
6,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.09979166666666667,Bayesian,0.45,0.2,0.25,3038.926174038695,Bayesian,true,0.2975516189819006,0.9578177515792184,0.9809312661063854
6,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.09979166666666667,RL,0.3,0.2,0.09999999999999998,3066.6547375163736,RL,false,0.8700936035016282,0.9327180003894585,0.9725260216268119
6,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.09979166666666667,Bayesian,0.65,0.2,0.45,3082.3530342705667,RL,false,0.40071948872886326,0.9406257149397625,0.9687186259198626
7,Bayesian,Bayesian,8,correct,0.0,1.0,0.0915625,RL,0.15,0.2,-0.05000000000000002,2870.47672856013,Bayesian,true,0.3013889441712886,0.9407632259526167,0.97680406038959
7,Bayesian,Bayesian,8,correct,0.0,1.0,0.0915625,Bayesian,0.2,0.2,0.0,2868.9202455799436,Bayesian,true,0.2099829790333291,0.9589389454137482,0.9857231534166088
7,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.0915625,RL,0.1,0.2,-0.1,2884.5169083987294,Bayesian,true,0.3777273608648985,0.8943656878869319,0.9466764390162048
7,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.0915625,Bayesian,0.06,0.2,-0.14,2880.3773946165875,Bayesian,true,0.2803161231152487,0.9324115017527016,0.9745359691028024
7,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.0915625,RL,0.2,0.2,0.0,2889.6977077912175,RL,false,0.41316858312077986,0.9521986795705926,0.9852116662585468
7,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.0915625,Bayesian,0.45,0.2,0.25,2898.6075463277202,RL,false,0.2801534277431101,0.9550175570178364,0.9817564363923585
7,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.0915625,RL,0.25,0.2,0.04999999999999999,2869.7398905383443,RL,false,0.6216986567020784,0.9459426803185377,0.9828837333390877
7,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.0915625,Bayesian,0.45,0.2,0.25,2880.9303427119007,RL,false,0.2801534277431101,0.9550175570178364,0.9817564363923585
7,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0915625,RL,0.3,0.2,0.09999999999999998,2903.9758929448094,RL,false,0.8644464573886278,0.9316499694482572,0.9749729003685996
7,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0915625,Bayesian,0.65,0.2,0.45,2938.617180862635,RL,false,0.3789674753725563,0.9391957199296732,0.9708871024990906
8,Bayesian,Bayesian,8,correct,0.0,1.0,0.0996875,RL,0.15,0.2,-0.05000000000000002,3030.001922124555,Bayesian,true,0.30672686218625983,0.9467587814281047,0.976649311719042
8,Bayesian,Bayesian,8,correct,0.0,1.0,0.0996875,Bayesian,0.2,0.2,0.0,3024.780817519855,Bayesian,true,0.2052373380686237,0.9642654043299453,0.9863866132245143
8,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.0996875,RL,0.1,0.2,-0.1,3050.0443525023607,Bayesian,true,0.380258185804537,0.9035993258070896,0.9435543313604002
8,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.0996875,Bayesian,0.06,0.2,-0.14,3049.0385274714095,Bayesian,true,0.27164592469331117,0.9400739662038908,0.9747437521209433
8,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.0996875,RL,0.2,0.2,0.0,3042.4692385520843,Bayesian,true,0.4209925596871145,0.9573373091795492,0.9859231811838354
8,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.0996875,Bayesian,0.45,0.2,0.25,3040.868685600836,Bayesian,true,0.2895720928824395,0.9585304959553366,0.9814942998051175
8,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.0996875,RL,0.2,0.2,0.0,3025.679252284497,RL,false,0.4209925596871145,0.9573373091795492,0.9859231811838354
8,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.0996875,Bayesian,0.45,0.2,0.25,3026.362177486968,RL,false,0.2895720928824395,0.9585304959553366,0.9814942998051175
8,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0996875,RL,0.3,0.2,0.09999999999999998,3050.827950452111,RL,false,0.8723811260060318,0.9363142369568915,0.9745244959006959
8,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.0996875,Bayesian,0.65,0.2,0.45,3068.1998929999036,RL,false,0.3935435168676612,0.9417298653393479,0.9696756892787789
9,Bayesian,Bayesian,8,correct,0.0,1.0,0.10114583333333334,RL,0.2,0.2,0.0,3069.6062512090193,Bayesian,true,0.40205458565002206,0.9598706180065357,0.984800020889396
9,Bayesian,Bayesian,8,correct,0.0,1.0,0.10114583333333334,Bayesian,0.3,0.2,0.09999999999999998,3058.748166227174,Bayesian,true,0.2191180791041372,0.9702864572808925,0.9862300526014709
9,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.10114583333333334,RL,0.1,0.2,-0.1,3086.240489431298,Bayesian,true,0.4102591485183678,0.9104888042010191,0.9325938974662871
9,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.10114583333333334,Bayesian,0.12,0.2,-0.08000000000000002,3078.077794785006,Bayesian,true,0.2328125299973939,0.9605640706877554,0.9804753863075619
9,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.10114583333333334,RL,0.25,0.2,0.04999999999999999,3086.6746308948686,Bayesian,true,0.6019091036874675,0.9519533575561857,0.9820316285068512
9,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.10114583333333334,Bayesian,0.45,0.2,0.25,3082.7671868911207,Bayesian,true,0.2878994491883273,0.9622437183604297,0.9809573196819
9,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.10114583333333334,RL,0.25,0.2,0.04999999999999999,3062.6266469538396,RL,false,0.6019091036874675,0.9519533575561857,0.9820316285068512
9,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.10114583333333334,Bayesian,0.45,0.2,0.25,3063.1903243157026,RL,false,0.2878994491883273,0.9622437183604297,0.9809573196819
9,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.10114583333333334,RL,0.3,0.2,0.09999999999999998,3091.3397424136892,RL,false,0.8372604368852878,0.9353910547428737,0.9720147491721821
9,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.10114583333333334,Bayesian,0.65,0.2,0.45,3111.1369262731687,RL,false,0.39454477941720945,0.9442157074132388,0.9684554487388346
10,Bayesian,Bayesian,8,correct,0.0,1.0,0.11510416666666666,RL,0.15,0.2,-0.05000000000000002,3367.4186066900184,Bayesian,true,0.2897060926748213,0.9451313283655358,0.9699235333948383
10,Bayesian,Bayesian,8,correct,0.0,1.0,0.11510416666666666,Bayesian,0.12,0.2,-0.08000000000000002,3361.857457467423,Bayesian,true,0.2290729170641612,0.9563356052960351,0.978091291757048
10,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.11510416666666666,RL,0.1,0.2,-0.1,3391.3031784122436,Bayesian,true,0.41413257378846396,0.894611214252252,0.9250621838446309
10,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.11510416666666666,Bayesian,0.02,0.2,-0.18000000000000002,3390.5977286601446,Bayesian,true,0.3283441701075204,0.9230277567328317,0.9573114857739483
10,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.11510416666666666,RL,0.2,0.2,0.0,3380.048222412283,Bayesian,true,0.3603372319286419,0.960405375724066,0.9836151650289544
10,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.11510416666666666,Bayesian,0.3,0.2,0.09999999999999998,3377.3803826481653,Bayesian,true,0.21430667128202746,0.9679759920230561,0.9846329334070827
10,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.11510416666666666,RL,0.2,0.2,0.0,3361.458571684668,Bayesian,true,0.3603372319286419,0.960405375724066,0.9836151650289544
10,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.11510416666666666,Bayesian,0.3,0.2,0.09999999999999998,3361.1191154220546,Bayesian,true,0.21430667128202746,0.9679759920230561,0.9846329334070827
10,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.11510416666666666,RL,0.25,0.2,0.04999999999999999,3384.804277919262,RL,false,0.5548040995385839,0.9564386648265285,0.9826549537789402
10,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.11510416666666666,Bayesian,0.45,0.2,0.25,3396.025663568773,RL,false,0.2846523755303492,0.9610473305050719,0.9801847653185558
11,Bayesian,Bayesian,8,correct,0.0,1.0,0.1,RL,0.15,0.2,-0.05000000000000002,3070.416678020779,Bayesian,true,0.29865289963781033,0.935888783522531,0.9745098957267372
11,Bayesian,Bayesian,8,correct,0.0,1.0,0.1,Bayesian,0.12,0.2,-0.08000000000000002,3064.370188926534,Bayesian,true,0.23733842615404102,0.9449769011988829,0.9801748201888526
11,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.1,RL,0.1,0.2,-0.1,3083.0575547716776,Bayesian,true,0.3868898625576077,0.8845629257495077,0.9425303724364643
11,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.1,Bayesian,0.02,0.2,-0.18000000000000002,3081.508487961928,Bayesian,true,0.3248230258945638,0.9086914959297082,0.9640297249477677
11,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.1,RL,0.2,0.2,0.0,3090.304707354454,Bayesian,true,0.4005949181197811,0.9514282062847339,0.9846186704610955
11,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.1,Bayesian,0.3,0.2,0.09999999999999998,3088.5386997739865,Bayesian,true,0.2228048220171624,0.9592482805796064,0.9854534985085803
11,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.1,RL,0.2,0.2,0.0,3068.801087453644,RL,false,0.4005949181197811,0.9514282062847339,0.9846186704610955
11,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.1,Bayesian,0.3,0.2,0.09999999999999998,3069.2651764667908,RL,false,0.2228048220171624,0.9592482805796064,0.9854534985085803
11,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.1,RL,0.25,0.2,0.04999999999999999,3103.077909254963,RL,false,0.6069524407837115,0.9482320278959306,0.9839340696620832
11,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.1,Bayesian,0.65,0.2,0.45,3116.687901153168,RL,false,0.38611901854217945,0.9385268263147811,0.9713271955118258
12,Bayesian,Bayesian,8,correct,0.0,1.0,0.104375,RL,0.2,0.2,0.0,3138.978040092393,Bayesian,true,0.41292225020231155,0.955786003794883,0.9853522295549535
12,Bayesian,Bayesian,8,correct,0.0,1.0,0.104375,Bayesian,0.3,0.2,0.09999999999999998,3130.0558895310824,Bayesian,true,0.22516789001650084,0.9652209388118481,0.986395611021199
12,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.104375,RL,0.15,0.2,-0.05000000000000002,3174.2805107768577,Bayesian,true,0.31144626438353773,0.939550644559124,0.9740080281851026
12,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.104375,Bayesian,0.12,0.2,-0.08000000000000002,3167.29602115916,Bayesian,true,0.23585117195749045,0.9490558142175848,0.9799341184042579
12,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.104375,RL,0.2,0.2,0.0,3139.496990371582,Bayesian,true,0.41292225020231155,0.955786003794883,0.9853522295549535
12,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.104375,Bayesian,0.45,0.2,0.25,3137.2688107228914,Bayesian,true,0.2905088189448394,0.9602376762029224,0.9822816117652071
12,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.104375,RL,0.25,0.2,0.04999999999999999,3124.242313322021,RL,false,0.614963287190291,0.9524538679751131,0.9839988147973324
12,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.104375,Bayesian,0.65,0.2,0.45,3124.489931947897,RL,false,0.3931406475760768,0.9456358775054503,0.9714020736539737
12,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.104375,RL,0.3,0.2,0.09999999999999998,3138.9090489888513,RL,false,0.8528363916069777,0.9400851382422991,0.9760671635006613
12,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.104375,Bayesian,0.65,0.2,0.45,3159.217969084069,RL,false,0.3931406475760768,0.9456358775054503,0.9714020736539737
13,Bayesian,Bayesian,8,correct,0.0,1.0,0.1040625,RL,0.15,0.2,-0.05000000000000002,3127.6840624619404,Bayesian,true,0.29421409854617997,0.938140876275641,0.9730196212711132
13,Bayesian,Bayesian,8,correct,0.0,1.0,0.1040625,Bayesian,0.3,0.2,0.09999999999999998,3118.2026340232437,Bayesian,true,0.21813157438911293,0.9635029950454727,0.9854111629533437
13,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.1040625,RL,0.1,0.2,-0.1,3153.453276810957,Bayesian,true,0.3999458421097877,0.88306326932395,0.9358514233252052
13,Bayesian,Bayesian,8,intercept_minus_0.25,-0.25,1.0,0.1040625,Bayesian,0.12,0.2,-0.08000000000000002,3146.8184102257364,Bayesian,true,0.2356055028737301,0.9482226534264845,0.9793821582135633
13,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.1040625,RL,0.25,0.2,0.04999999999999999,3136.2132624145765,Bayesian,true,0.5866488129694942,0.9509524643304309,0.9833007988921014
13,Bayesian,Bayesian,8,intercept_plus_0.25,0.25,1.0,0.1040625,Bayesian,0.45,0.2,0.25,3132.3776470775388,Bayesian,true,0.28338413674481844,0.9579782537485316,0.9812796888358492
13,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.1040625,RL,0.25,0.2,0.04999999999999999,3119.0058322976397,Bayesian,true,0.5866488129694942,0.9509524643304309,0.9833007988921014
13,Bayesian,Bayesian,8,state_slope_0.80,0.0,0.8,0.1040625,Bayesian,0.65,0.2,0.45,3118.032107966592,Bayesian,true,0.38735437326598277,0.94299029082534,0.9706743250862113
13,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.1040625,RL,0.3,0.2,0.09999999999999998,3138.6319548653796,RL,false,0.8294025109044413,0.9386483246553773,0.9758606119987084
13,Bayesian,Bayesian,8,combined_plus_0.25_slope_0.80,0.25,0.8,0.1040625,Bayesian,0.65,0.2,0.45,3157.2284010203007,RL,false,0.38735437326598277,0.94299029082534,0.9706743250862113
14,Bayesian,Bayesian,8,correct,0.0,1.0,0.100625,RL,0.15,0.2,-0.05000000000000002,3073.2475189242946,Bayesian,true,0.3030327346642852,0.9404092899171634,0.9744460095874209
14,Bayesian,Bayesian,8,correct,0.0,1.0,0.100625,Bayesian,0.2,0.2,0.0,3063.759914350712,Bayesian,true,0.21298751823360562,0.9594420749151769,0.9848374265766426
