study,replication,n_participants,n_items,n_stages,context_strength,proxy_r2_target,proxy_r2_realized,estimator,truth,estimate,standard_error,normal_ci_low,normal_ci_high,participant_t_ci_low,participant_t_ci_high,converged,bias,squared_error,normal_covered,participant_t_covered,sign_error,failure_rate,planned_actual_spearman
context_proxy,141,30,100,2,1.0,0.75,0.7500000000000038,plan_conditioned,0.25122971732295807,0.7997464477889922,0.05147642442667626,0.6988526559127067,0.9006402396652776,0.6944653386805499,0.9050275568974344,true,0.5485167304660341,0.3008706036011479,false,false,false,0.10866666666666666,0.7604192577338683
context_proxy,141,30,100,2,1.0,0.75,0.7500000000000038,plan_plus_proxy,0.25122971732295807,0.5338278563740783,0.07103070421529063,0.3946076761121086,0.6730480366360478,0.3885537546114055,0.679101958136751,true,0.2825981390511202,0.07986170819515626,false,false,false,0.10866666666666666,0.7604192577338683
context_proxy,141,30,100,2,1.0,0.75,0.7500000000000038,oracle,0.25122971732295807,0.35073819981876786,0.07934278267698038,0.19522634577188633,0.5062500538656494,0.18846398879851448,0.5130124108390213,true,0.09950848249580979,0.009901938088618884,true,true,false,0.10866666666666666,0.7604192577338683
context_proxy,141,30,100,2,1.0,1.0,1.0,plan_conditioned,0.25122971732295807,0.7997464477889922,0.05147642442667626,0.6988526559127067,0.9006402396652776,0.6944653386805499,0.9050275568974344,true,0.5485167304660341,0.3008706036011479,false,false,false,0.10866666666666666,0.7604192577338683
context_proxy,141,30,100,2,1.0,1.0,1.0,plan_plus_proxy,0.25122971732295807,0.3522616488981955,0.084983438299176,0.18569410983181056,0.5188291879645804,0.17845100179836512,0.5260722959980259,true,0.10103193157523743,0.010207451197823458,true,true,false,0.10866666666666666,0.7604192577338683
context_proxy,141,30,100,2,1.0,1.0,1.0,oracle,0.25122971732295807,0.35073819981876786,0.07934278267698038,0.19522634577188633,0.5062500538656494,0.18846398879851448,0.5130124108390213,true,0.09950848249580979,0.009901938088618884,true,true,false,0.10866666666666666,0.7604192577338683
context_proxy,142,30,100,2,1.0,0.0,7.999619043527277e-34,plan_conditioned,0.24658854576965986,0.8671325775720989,0.07064477929134111,0.7286688101610703,1.0055963449831276,0.7226477809035255,1.0116173742406722,true,0.6205440318024391,0.38507489540562656,false,false,false,0.10883333333333334,0.7346528097403558
context_proxy,142,30,100,2,1.0,0.0,7.999619043527277e-34,plan_plus_proxy,0.24658854576965986,0.8664054364852695,0.07042736837810609,0.7283677944641815,1.0044430785063574,0.7223652950609675,1.0104455779095713,true,0.6198168907156096,0.38417297801636596,false,false,false,0.10883333333333334,0.7346528097403558
context_proxy,142,30,100,2,1.0,0.0,7.999619043527277e-34,oracle,0.24658854576965986,0.41628581367831125,0.08014536901710931,0.259200890404777,0.5733707369518455,0.25237012928485536,0.5802014980717671,true,0.1696972679086514,0.028797162735660603,false,false,false,0.10883333333333334,0.7346528097403558
context_proxy,142,30,100,2,1.0,0.25,0.2500000000000008,plan_conditioned,0.24658854576965986,0.8671325775720989,0.07064477929134111,0.7286688101610703,1.0055963449831276,0.7226477809035255,1.0116173742406722,true,0.6205440318024391,0.38507489540562656,false,false,false,0.10883333333333334,0.7346528097403558
context_proxy,142,30,100,2,1.0,0.25,0.2500000000000008,plan_plus_proxy,0.24658854576965986,0.8124471137252933,0.07533733976723098,0.6647859277815207,0.960108299669066,0.6583649532739296,0.966529274176657,true,0.5658585679556335,0.3201959189288003,false,false,false,0.10883333333333334,0.7346528097403558
context_proxy,142,30,100,2,1.0,0.25,0.2500000000000008,oracle,0.24658854576965986,0.41628581367831125,0.08014536901710931,0.259200890404777,0.5733707369518455,0.25237012928485536,0.5802014980717671,true,0.1696972679086514,0.028797162735660603,false,false,false,0.10883333333333334,0.7346528097403558
context_proxy,142,30,100,2,1.0,0.5,0.49999999999999944,plan_conditioned,0.24658854576965986,0.8671325775720989,0.07064477929134111,0.7286688101610703,1.0055963449831276,0.7226477809035255,1.0116173742406722,true,0.6205440318024391,0.38507489540562656,false,false,false,0.10883333333333334,0.7346528097403558
context_proxy,142,30,100,2,1.0,0.5,0.49999999999999944,plan_plus_proxy,0.24658854576965986,0.7288325157760123,0.07909906568116955,0.5737983470409199,0.8838666845111046,0.5670567619798828,0.8906082695721418,true,0.48224397000635244,0.23255924660748775,false,false,false,0.10883333333333334,0.7346528097403558
context_proxy,142,30,100,2,1.0,0.5,0.49999999999999944,oracle,0.24658854576965986,0.41628581367831125,0.08014536901710931,0.259200890404777,0.5733707369518455,0.25237012928485536,0.5802014980717671,true,0.1696972679086514,0.028797162735660603,false,false,false,0.10883333333333334,0.7346528097403558
context_proxy,142,30,100,2,1.0,0.75,0.7500000000000022,plan_conditioned,0.24658854576965986,0.8671325775720989,0.07064477929134111,0.7286688101610703,1.0055963449831276,0.7226477809035255,1.0116173742406722,true,0.6205440318024391,0.38507489540562656,false,false,false,0.10883333333333334,0.7346528097403558
context_proxy,142,30,100,2,1.0,0.75,0.7500000000000022,plan_plus_proxy,0.24658854576965986,0.6142634894942025,0.08302270687301705,0.4515389840230891,0.7769879949653159,0.44446298842741355,0.7840639905609914,true,0.3676749437245427,0.13518486424284562,false,false,false,0.10883333333333334,0.7346528097403558
context_proxy,142,30,100,2,1.0,0.75,0.7500000000000022,oracle,0.24658854576965986,0.41628581367831125,0.08014536901710931,0.259200890404777,0.5733707369518455,0.25237012928485536,0.5802014980717671,true,0.1696972679086514,0.028797162735660603,false,false,false,0.10883333333333334,0.7346528097403558
context_proxy,142,30,100,2,1.0,1.0,1.0000000000000004,plan_conditioned,0.24658854576965986,0.8671325775720989,0.07064477929134111,0.7286688101610703,1.0055963449831276,0.7226477809035255,1.0116173742406722,true,0.6205440318024391,0.38507489540562656,false,false,false,0.10883333333333334,0.7346528097403558
context_proxy,142,30,100,2,1.0,1.0,1.0000000000000004,plan_plus_proxy,0.24658854576965986,0.43839480212924,0.08857683204283678,0.26478421132527985,0.6120053929332001,0.2572348396290204,0.6195547646294596,true,0.19180625635958012,0.03678963997867697,false,false,false,0.10883333333333334,0.7346528097403558
context_proxy,142,30,100,2,1.0,1.0,1.0000000000000004,oracle,0.24658854576965986,0.41628581367831125,0.08014536901710931,0.259200890404777,0.5733707369518455,0.25237012928485536,0.5802014980717671,true,0.1696972679086514,0.028797162735660603,false,false,false,0.10883333333333334,0.7346528097403558
context_proxy,143,30,100,2,1.0,0.0,1.3563409955922475e-33,plan_conditioned,0.24657608454385124,0.6952892878852901,0.06501306984861711,0.5678636709820005,0.8227149047885797,0.5623226303048545,0.8282559454657257,true,0.4487132033414388,0.20134353885293543,false,false,false,0.11533333333333333,0.7483305502314042
context_proxy,143,30,100,2,1.0,0.0,1.3563409955922475e-33,plan_plus_proxy,0.24657608454385124,0.6944096347216137,0.06511856675175348,0.5667772438881769,0.8220420255550505,0.5612272117477304,0.8275920576954969,true,0.4478335501777624,0.2005548886648184,false,false,false,0.11533333333333333,0.7483305502314042
context_proxy,143,30,100,2,1.0,0.0,1.3563409955922475e-33,oracle,0.24657608454385124,0.24808741276876067,0.07509448832329216,0.10090221565510804,0.3952726098824133,0.09450193928917541,0.40167288624834596,true,0.0015113282249094306,2.2841130034078905e-6,true,true,false,0.11533333333333333,0.7483305502314042
context_proxy,143,30,100,2,1.0,0.25,0.2500000000000049,plan_conditioned,0.24657608454385124,0.6952892878852901,0.06501306984861711,0.5678636709820005,0.8227149047885797,0.5623226303048545,0.8282559454657257,true,0.4487132033414388,0.20134353885293543,false,false,false,0.11533333333333333,0.7483305502314042
context_proxy,143,30,100,2,1.0,0.25,0.2500000000000049,plan_plus_proxy,0.24657608454385124,0.6373400803839226,0.06755785390135083,0.504926686737275,0.7697534740305703,0.49916875502600944,0.7755114057418359,true,0.3907639958400714,0.15269650044489932,false,false,false,0.11533333333333333,0.7483305502314042
context_proxy,143,30,100,2,1.0,0.25,0.2500000000000049,oracle,0.24657608454385124,0.24808741276876067,0.07509448832329216,0.10090221565510804,0.3952726098824133,0.09450193928917541,0.40167288624834596,true,0.0015113282249094306,2.2841130034078905e-6,true,true,false,0.11533333333333333,0.7483305502314042
context_proxy,143,30,100,2,1.0,0.5,0.5000000000000051,plan_conditioned,0.24657608454385124,0.6952892878852901,0.06501306984861711,0.5678636709820005,0.8227149047885797,0.5623226303048545,0.8282559454657257,true,0.4487132033414388,0.20134353885293543,false,false,false,0.11533333333333333,0.7483305502314042
context_proxy,143,30,100,2,1.0,0.5,0.5000000000000051,plan_plus_proxy,0.24657608454385124,0.550482115335257,0.07195865417029136,0.40944315316148594,0.6915210775090281,0.4033101428182011,0.697654087852313,true,0.30390603079140577,0.09235887555138687,false,false,false,0.11533333333333333,0.7483305502314042
context_proxy,143,30,100,2,1.0,0.5,0.5000000000000051,oracle,0.24657608454385124,0.24808741276876067,0.07509448832329216,0.10090221565510804,0.3952726098824133,0.09450193928917541,0.40167288624834596,true,0.0015113282249094306,2.2841130034078905e-6,true,true,false,0.11533333333333333,0.7483305502314042
context_proxy,143,30,100,2,1.0,0.75,0.7500000000000049,plan_conditioned,0.24657608454385124,0.6952892878852901,0.06501306984861711,0.5678636709820005,0.8227149047885797,0.5623226303048545,0.8282559454657257,true,0.4487132033414388,0.20134353885293543,false,false,false,0.11533333333333333,0.7483305502314042
context_proxy,143,30,100,2,1.0,0.75,0.7500000000000049,plan_plus_proxy,0.24657608454385124,0.43256622796777566,0.07808449379823086,0.2795206201232432,0.5856118358123081,0.2728655066607067,0.5922669492748447,true,0.18599014342392442,0.03459233345085198,false,false,false,0.11533333333333333,0.7483305502314042
context_proxy,143,30,100,2,1.0,0.75,0.7500000000000049,oracle,0.24657608454385124,0.24808741276876067,0.07509448832329216,0.10090221565510804,0.3952726098824133,0.09450193928917541,0.40167288624834596,true,0.0015113282249094306,2.2841130034078905e-6,true,true,false,0.11533333333333333,0.7483305502314042
context_proxy,143,30,100,2,1.0,1.0,0.9999999999999998,plan_conditioned,0.24657608454385124,0.6952892878852901,0.06501306984861711,0.5678636709820005,0.8227149047885797,0.5623226303048545,0.8282559454657257,true,0.4487132033414388,0.20134353885293543,false,false,false,0.11533333333333333,0.7483305502314042
context_proxy,143,30,100,2,1.0,1.0,0.9999999999999998,plan_plus_proxy,0.24657608454385124,0.2571173189077225,0.0876530537921311,0.08531733347514553,0.42891730434029945,0.07784669506860362,0.43638794274684134,true,0.010541234363871249,0.0001111176219140601,true,true,false,0.11533333333333333,0.7483305502314042
context_proxy,143,30,100,2,1.0,1.0,0.9999999999999998,oracle,0.24657608454385124,0.24808741276876067,0.07509448832329216,0.10090221565510804,0.3952726098824133,0.09450193928917541,0.40167288624834596,true,0.0015113282249094306,2.2841130034078905e-6,true,true,false,0.11533333333333333,0.7483305502314042
context_proxy,144,30,100,2,1.0,0.0,4.756876863981903e-34,plan_conditioned,0.25586296012522075,0.8030361796233023,0.06250945459156423,0.6805176486238365,0.9255547106227682,0.675189990179087,0.9308823690675176,true,0.5471732194980816,0.2993985321358958,false,false,false,0.11516666666666667,0.7673125668697935
context_proxy,144,30,100,2,1.0,0.0,4.756876863981903e-34,plan_plus_proxy,0.25586296012522075,0.8049172516148629,0.06181964877086662,0.6837507400239644,0.9260837632057615,0.678481873482454,0.9313526297472718,true,0.5490542914896421,0.30146061500319293,false,false,false,0.11516666666666667,0.7673125668697935
context_proxy,144,30,100,2,1.0,0.0,4.756876863981903e-34,oracle,0.25586296012522075,0.3143688392841122,0.07207586285907187,0.1731001480803313,0.45563753048789307,0.16695714808244685,0.4617805304857775,true,0.05850587915889144,0.0034229378961548075,true,true,false,0.11516666666666667,0.7673125668697935
context_proxy,144,30,100,2,1.0,0.25,0.24999999999999895,plan_conditioned,0.25586296012522075,0.8030361796233023,0.06250945459156423,0.6805176486238365,0.9255547106227682,0.675189990179087,0.9308823690675176,true,0.5471732194980816,0.2993985321358958,false,false,false,0.11516666666666667,0.7673125668697935
context_proxy,144,30,100,2,1.0,0.25,0.24999999999999895,plan_plus_proxy,0.25586296012522075,0.760981948936782,0.0676303781409422,0.6284264077805353,0.8935374900930286,0.6226622948542834,0.8993016030192805,true,0.5051189888115613,0.2551451928580141,false,false,false,0.11516666666666667,0.7673125668697935
context_proxy,144,30,100,2,1.0,0.25,0.24999999999999895,oracle,0.25586296012522075,0.3143688392841122,0.07207586285907187,0.1731001480803313,0.45563753048789307,0.16695714808244685,0.4617805304857775,true,0.05850587915889144,0.0034229378961548075,true,true,false,0.11516666666666667,0.7673125668697935
context_proxy,144,30,100,2,1.0,0.5,0.4999999999999991,plan_conditioned,0.25586296012522075,0.8030361796233023,0.06250945459156423,0.6805176486238365,0.9255547106227682,0.675189990179087,0.9308823690675176,true,0.5471732194980816,0.2993985321358958,false,false,false,0.11516666666666667,0.7673125668697935
context_proxy,144,30,100,2,1.0,0.5,0.4999999999999991,plan_plus_proxy,0.25586296012522075,0.6782979396661295,0.07335561112534407,0.5345209418604551,0.8220749374718039,0.5282688693758163,0.8283270099564427,true,0.42243497954090875,0.178451311939728,false,false,false,0.11516666666666667,0.7673125668697935
context_proxy,144,30,100,2,1.0,0.5,0.4999999999999991,oracle,0.25586296012522075,0.3143688392841122,0.07207586285907187,0.1731001480803313,0.45563753048789307,0.16695714808244685,0.4617805304857775,true,0.05850587915889144,0.0034229378961548075,true,true,false,0.11516666666666667,0.7673125668697935
context_proxy,144,30,100,2,1.0,0.75,0.750000000000003,plan_conditioned,0.25586296012522075,0.8030361796233023,0.06250945459156423,0.6805176486238365,0.9255547106227682,0.675189990179087,0.9308823690675176,true,0.5471732194980816,0.2993985321358958,false,false,false,0.11516666666666667,0.7673125668697935
context_proxy,144,30,100,2,1.0,0.75,0.750000000000003,plan_plus_proxy,0.25586296012522075,0.5610829309904515,0.07989079130805363,0.40449698002666634,0.7176688819542366,0.3976879164737825,0.7244779455071204,true,0.3052199708652307,0.09315923061497229,false,false,false,0.11516666666666667,0.7673125668697935
context_proxy,144,30,100,2,1.0,0.75,0.750000000000003,oracle,0.25586296012522075,0.3143688392841122,0.07207586285907187,0.1731001480803313,0.45563753048789307,0.16695714808244685,0.4617805304857775,true,0.05850587915889144,0.0034229378961548075,true,true,false,0.11516666666666667,0.7673125668697935
context_proxy,144,30,100,2,1.0,1.0,0.9999999999999998,plan_conditioned,0.25586296012522075,0.8030361796233023,0.06250945459156423,0.6805176486238365,0.9255547106227682,0.675189990179087,0.9308823690675176,true,0.5471732194980816,0.2993985321358958,false,false,false,0.11516666666666667,0.7673125668697935
context_proxy,144,30,100,2,1.0,1.0,0.9999999999999998,plan_plus_proxy,0.25586296012522075,0.371283502076389,0.08601773195171573,0.20268874745102616,0.5398782567017518,0.19535748693971466,0.5472095172130633,true,0.11542054195116824,0.013321901504301388,true,true,false,0.11516666666666667,0.7673125668697935
context_proxy,144,30,100,2,1.0,1.0,0.9999999999999998,oracle,0.25586296012522075,0.3143688392841122,0.07207586285907187,0.1731001480803313,0.45563753048789307,0.16695714808244685,0.4617805304857775,true,0.05850587915889144,0.0034229378961548075,true,true,false,0.11516666666666667,0.7673125668697935
context_proxy,145,30,100,2,1.0,0.0,8.483948376355751e-33,plan_conditioned,0.24868740864781178,0.7403498159997665,0.07229969769842104,0.5986424085108613,0.8820572234886717,0.5924803311497222,0.8882193008498107,true,0.49166240735195466,0.2417319228031194,false,false,false,0.11333333333333333,0.7531550930876415
context_proxy,145,30,100,2,1.0,0.0,8.483948376355751e-33,plan_plus_proxy,0.24868740864781178,0.7398845111640395,0.07220578813291607,0.598361166423524,0.8814078559045551,0.5922070929410458,0.8875619293870333,true,0.4911971025162277,0.24127459352033753,false,false,false,0.11333333333333333,0.7531550930876415
context_proxy,145,30,100,2,1.0,0.0,8.483948376355751e-33,oracle,0.24868740864781178,0.31076805683792635,0.08858143665913971,0.1371484409860125,0.4843876726898402,0.12959867683995335,0.49193743683589936,true,0.06208064819011458,0.0038540068797047766,true,true,false,0.11333333333333333,0.7531550930876415
context_proxy,145,30,100,2,1.0,0.25,0.24999999999999817,plan_conditioned,0.24868740864781178,0.7403498159997665,0.07229969769842104,0.5986424085108613,0.8820572234886717,0.5924803311497222,0.8882193008498107,true,0.49166240735195466,0.2417319228031194,false,false,false,0.11333333333333333,0.7531550930876415
context_proxy,145,30,100,2,1.0,0.25,0.24999999999999817,plan_plus_proxy,0.24868740864781178,0.6389209879311594,0.07399332776026378,0.49389406552104237,0.7839479103412763,0.48758764067582727,0.7902543351864915,true,0.39023357928334756,0.1522822464002927,false,false,false,0.11333333333333333,0.7531550930876415
context_proxy,145,30,100,2,1.0,0.25,0.24999999999999817,oracle,0.24868740864781178,0.31076805683792635,0.08858143665913971,0.1371484409860125,0.4843876726898402,0.12959867683995335,0.49193743683589936,true,0.06208064819011458,0.0038540068797047766,true,true,false,0.11333333333333333,0.7531550930876415
context_proxy,145,30,100,2,1.0,0.5,0.4999999999999999,plan_conditioned,0.24868740864781178,0.7403498159997665,0.07229969769842104,0.5986424085108613,0.8820572234886717,0.5924803311497222,0.8882193008498107,true,0.49166240735195466,0.2417319228031194,false,false,false,0.11333333333333333,0.7531550930876415
context_proxy,145,30,100,2,1.0,0.5,0.4999999999999999,plan_plus_proxy,0.24868740864781178,0.5374005791395176,0.07822765699558483,0.3840743714281713,0.6907267868508637,0.37740705621755777,0.6973941020614773,true,0.28871317049170575,0.08335529481537275,false,false,false,0.11333333333333333,0.7531550930876415
context_proxy,145,30,100,2,1.0,0.5,0.4999999999999999,oracle,0.24868740864781178,0.31076805683792635,0.08858143665913971,0.1371484409860125,0.4843876726898402,0.12959867683995335,0.49193743683589936,true,0.06208064819011458,0.0038540068797047766,true,true,false,0.11333333333333333,0.7531550930876415
context_proxy,145,30,100,2,1.0,0.75,0.749999999999998,plan_conditioned,0.24868740864781178,0.7403498159997665,0.07229969769842104,0.5986424085108613,0.8820572234886717,0.5924803311497222,0.8882193008498107,true,0.49166240735195466,0.2417319228031194,false,false,false,0.11333333333333333,0.7531550930876415
context_proxy,145,30,100,2,1.0,0.75,0.749999999999998,plan_plus_proxy,0.24868740864781178,0.4186125889881462,0.08321173467851865,0.2555175890182496,0.5817075889580428,0.24842548265035805,0.5887996953259343,true,0.1699251803403344,0.028874566913695172,false,true,false,0.11333333333333333,0.7531550930876415
context_proxy,145,30,100,2,1.0,0.75,0.749999999999998,oracle,0.24868740864781178,0.31076805683792635,0.08858143665913971,0.1371484409860125,0.4843876726898402,0.12959867683995335,0.49193743683589936,true,0.06208064819011458,0.0038540068797047766,true,true,false,0.11333333333333333,0.7531550930876415
context_proxy,145,30,100,2,1.0,1.0,0.9999999999999998,plan_conditioned,0.24868740864781178,0.7403498159997665,0.07229969769842104,0.5986424085108613,0.8820572234886717,0.5924803311497222,0.8882193008498107,true,0.49166240735195466,0.2417319228031194,false,false,false,0.11333333333333333,0.7531550930876415
context_proxy,145,30,100,2,1.0,1.0,0.9999999999999998,plan_plus_proxy,0.24868740864781178,0.2919690794826626,0.09074409483581072,0.11411065360447359,0.4698275053608516,0.10637656687596136,0.47756159208936383,true,0.04328167083485082,0.0018733030302563762,true,true,false,0.11333333333333333,0.7531550930876415
context_proxy,145,30,100,2,1.0,1.0,0.9999999999999998,oracle,0.24868740864781178,0.31076805683792635,0.08858143665913971,0.1371484409860125,0.4843876726898402,0.12959867683995335,0.49193743683589936,true,0.06208064819011458,0.0038540068797047766,true,true,false,0.11333333333333333,0.7531550930876415
context_proxy,146,30,100,2,1.0,0.0,1.5652242433531775e-33,plan_conditioned,0.24766644060854465,0.797204202299422,0.06691300752377015,0.6660547075528325,0.9283536970460116,0.6603517358675588,0.9340566687312852,true,0.5495377616908774,0.3019917515242196,false,false,false,0.10583333333333333,0.7482890316746953
context_proxy,146,30,100,2,1.0,0.0,1.5652242433531775e-33,plan_plus_proxy,0.24766644060854465,0.7969812458149595,0.06702277213768786,0.6656166124250913,0.9283458792048278,0.6599042855410545,0.9340582060888646,true,0.549314805206415,0.3017467552189616,false,false,false,0.10583333333333333,0.7482890316746953
context_proxy,146,30,100,2,1.0,0.0,1.5652242433531775e-33,oracle,0.24766644060854465,0.36766943750104003,0.06964768152934625,0.2311599817035214,0.5041788932985587,0.22522393473140273,0.5101149402706773,true,0.12000299689249538,0.014400719263180256,true,true,false,0.10583333333333333,0.7482890316746953
context_proxy,146,30,100,2,1.0,0.25,0.2500000000000011,plan_conditioned,0.24766644060854465,0.797204202299422,0.06691300752377015,0.6660547075528325,0.9283536970460116,0.6603517358675588,0.9340566687312852,true,0.5495377616908774,0.3019917515242196,false,false,false,0.10583333333333333,0.7482890316746953
context_proxy,146,30,100,2,1.0,0.25,0.2500000000000011,plan_plus_proxy,0.24766644060854465,0.7294280475322459,0.06620712235342739,0.5996620877195282,0.8591940073449635,0.5940192783747095,0.8648368166897823,true,0.48176160692370124,0.23209424590570682,false,false,false,0.10583333333333333,0.7482890316746953
context_proxy,146,30,100,2,1.0,0.25,0.2500000000000011,oracle,0.24766644060854465,0.36766943750104003,0.06964768152934625,0.2311599817035214,0.5041788932985587,0.22522393473140273,0.5101149402706773,true,0.12000299689249538,0.014400719263180256,true,true,false,0.10583333333333333,0.7482890316746953
context_proxy,146,30,100,2,1.0,0.5,0.5000000000000037,plan_conditioned,0.24766644060854465,0.797204202299422,0.06691300752377015,0.6660547075528325,0.9283536970460116,0.6603517358675588,0.9340566687312852,true,0.5495377616908774,0.3019917515242196,false,false,false,0.10583333333333333,0.7482890316746953
context_proxy,146,30,100,2,1.0,0.5,0.5000000000000037,plan_plus_proxy,0.24766644060854465,0.6372117159940912,0.06726929998117394,0.5053638880309903,0.7690595439571921,0.49963054966707743,0.774792882321105,true,0.38954527538554656,0.1517455215752013,false,false,false,0.10583333333333333,0.7482890316746953
context_proxy,146,30,100,2,1.0,0.5,0.5000000000000037,oracle,0.24766644060854465,0.36766943750104003,0.06964768152934625,0.2311599817035214,0.5041788932985587,0.22522393473140273,0.5101149402706773,true,0.12000299689249538,0.014400719263180256,true,true,false,0.10583333333333333,0.7482890316746953
context_proxy,146,30,100,2,1.0,0.75,0.7499999999999954,plan_conditioned,0.24766644060854465,0.797204202299422,0.06691300752377015,0.6660547075528325,0.9283536970460116,0.6603517358675588,0.9340566687312852,true,0.5495377616908774,0.3019917515242196,false,false,false,0.10583333333333333,0.7482890316746953
context_proxy,146,30,100,2,1.0,0.75,0.7499999999999954,plan_plus_proxy,0.24766644060854465,0.5163443081137187,0.06914151336895141,0.38082694191057387,0.6518616743168635,0.37493403546962467,0.6577545807578127,true,0.26867786750517403,0.07218779648712785,false,false,false,0.10583333333333333,0.7482890316746953
context_proxy,146,30,100,2,1.0,0.75,0.7499999999999954,oracle,0.24766644060854465,0.36766943750104003,0.06964768152934625,0.2311599817035214,0.5041788932985587,0.22522393473140273,0.5101149402706773,true,0.12000299689249538,0.014400719263180256,true,true,false,0.10583333333333333,0.7482890316746953
context_proxy,146,30,100,2,1.0,1.0,0.9999999999999991,plan_conditioned,0.24766644060854465,0.797204202299422,0.06691300752377015,0.6660547075528325,0.9283536970460116,0.6603517358675588,0.9340566687312852,true,0.5495377616908774,0.3019917515242196,false,false,false,0.10583333333333333,0.7482890316746953
context_proxy,146,30,100,2,1.0,1.0,0.9999999999999991,plan_plus_proxy,0.24766644060854465,0.34976746104763023,0.07505358576219408,0.20266243295372985,0.4968724891415306,0.1962656426984419,0.5032692793968185,true,0.10210102043908559,0.010424618374702573,true,true,false,0.10583333333333333,0.7482890316746953
context_proxy,146,30,100,2,1.0,1.0,0.9999999999999991,oracle,0.24766644060854465,0.36766943750104003,0.06964768152934625,0.2311599817035214,0.5041788932985587,0.22522393473140273,0.5101149402706773,true,0.12000299689249538,0.014400719263180256,true,true,false,0.10583333333333333,0.7482890316746953
context_proxy,147,30,100,2,1.0,0.0,6.437802442604973e-34,plan_conditioned,0.26624618034374414,0.7619127535514999,0.057370982238307416,0.6494656283644173,0.8743598787385825,0.6445759200794448,0.879249587023555,true,0.49566657320775576,0.2456853517955195,false,false,false,0.111,0.7813179811477217
context_proxy,147,30,100,2,1.0,0.0,6.437802442604973e-34,plan_plus_proxy,0.26624618034374414,0.7618239925463256,0.05741418713345502,0.6492921857647538,0.8743557993278974,0.6443987951420294,0.8792491899506218,true,0.49557781220258146,0.2455973679474971,false,false,false,0.111,0.7813179811477217
context_proxy,147,30,100,2,1.0,0.0,6.437802442604973e-34,oracle,0.26624618034374414,0.3769100120849086,0.06690223645857646,0.24578162862609873,0.5080383955437184,0.2400795749548568,0.5137404492149604,true,0.11066383174116445,0.012246483655636757,true,true,false,0.111,0.7813179811477217
context_proxy,147,30,100,2,1.0,0.25,0.24999999999999922,plan_conditioned,0.26624618034374414,0.7619127535514999,0.057370982238307416,0.6494656283644173,0.8743598787385825,0.6445759200794448,0.879249587023555,true,0.49566657320775576,0.2456853517955195,false,false,false,0.111,0.7813179811477217
context_proxy,147,30,100,2,1.0,0.25,0.24999999999999922,plan_plus_proxy,0.26624618034374414,0.6947362577868192,0.060789751688811566,0.5755883444767486,0.8138841710968899,0.5704072556949753,0.8190652598786632,true,0.4284900774430751,0.1836037464671725,false,false,false,0.111,0.7813179811477217
context_proxy,147,30,100,2,1.0,0.25,0.24999999999999922,oracle,0.26624618034374414,0.3769100120849086,0.06690223645857646,0.24578162862609873,0.5080383955437184,0.2400795749548568,0.5137404492149604,true,0.11066383174116445,0.012246483655636757,true,true,false,0.111,0.7813179811477217
context_proxy,147,30,100,2,1.0,0.5,0.5000000000000021,plan_conditioned,0.26624618034374414,0.7619127535514999,0.057370982238307416,0.6494656283644173,0.8743598787385825,0.6445759200794448,0.879249587023555,true,0.49566657320775576,0.2456853517955195,false,false,false,0.111,0.7813179811477217
context_proxy,147,30,100,2,1.0,0.5,0.5000000000000021,plan_plus_proxy,0.26624618034374414,0.6069187624396373,0.06502548127206778,0.4794688191463844,0.7343687057328901,0.4739267206480593,0.7399108042312152,true,0.34067258209589313,0.11605780819188305,false,false,false,0.111,0.7813179811477217
context_proxy,147,30,100,2,1.0,0.5,0.5000000000000021,oracle,0.26624618034374414,0.3769100120849086,0.06690223645857646,0.24578162862609873,0.5080383955437184,0.2400795749548568,0.5137404492149604,true,0.11066383174116445,0.012246483655636757,true,true,false,0.111,0.7813179811477217
context_proxy,147,30,100,2,1.0,0.75,0.7499999999999974,plan_conditioned,0.26624618034374414,0.7619127535514999,0.057370982238307416,0.6494656283644173,0.8743598787385825,0.6445759200794448,0.879249587023555,true,0.49566657320775576,0.2456853517955195,false,false,false,0.111,0.7813179811477217
context_proxy,147,30,100,2,1.0,0.75,0.7499999999999974,plan_plus_proxy,0.26624618034374414,0.49159678983990623,0.0700715706624019,0.3542565113415985,0.628937068338214,0.3482843364503656,0.6349092432294469,true,0.2253506094961621,0.05078289720029174,false,false,false,0.111,0.7813179811477217
context_proxy,147,30,100,2,1.0,0.75,0.7499999999999974,oracle,0.26624618034374414,0.3769100120849086,0.06690223645857646,0.24578162862609873,0.5080383955437184,0.2400795749548568,0.5137404492149604,true,0.11066383174116445,0.012246483655636757,true,true,false,0.111,0.7813179811477217
context_proxy,147,30,100,2,1.0,1.0,1.0000000000000004,plan_conditioned,0.26624618034374414,0.7619127535514999,0.057370982238307416,0.6494656283644173,0.8743598787385825,0.6445759200794448,0.879249587023555,true,0.49566657320775576,0.2456853517955195,false,false,false,0.111,0.7813179811477217
context_proxy,147,30,100,2,1.0,1.0,1.0000000000000004,plan_plus_proxy,0.26624618034374414,0.3275114025733442,0.078372772317877,0.1739007688303053,0.4811220363163831,0.16722108549270484,0.48780171965398356,true,0.06126522222960007,0.0037534274548422825,true,true,false,0.111,0.7813179811477217
