participant_code,card_code,study_day,daily_review_index,first_ease,last_ease,last_scheduled_interval_days,next_gap_days,next_first_ease,scheduler_encoding
P06,C006,1,1,4,4,4.0,4.720496203703704,4.0,legacy_like
P06,C007,1,1,4,4,4.0,4.719995358796296,3.0,legacy_like
P06,C008,1,1,4,4,3.0,4.719127048611111,4.0,legacy_like
P06,C009,1,1,3,3,1.0,2.0237689351851853,4.0,legacy_like
P06,C009,3,2,4,4,8.0,7.781958298611111,4.0,legacy_like
P06,C010,1,1,4,4,4.0,4.721990254629629,4.0,legacy_like
P06,C011,1,1,4,4,5.0,4.72639505787037,4.0,legacy_like
P06,C012,1,1,4,4,4.0,4.7201965625,4.0,legacy_like
P06,C013,1,1,4,4,3.0,4.718380162037037,3.0,legacy_like
P06,C014,1,1,4,4,5.0,4.725058796296296,4.0,legacy_like
P06,C015,1,1,2,3,1.0,2.023531724537037,4.0,legacy_like
P06,C015,3,2,4,4,7.0,7.781989340277777,3.0,legacy_like
P06,C016,1,1,4,4,4.0,4.7218270138888885,4.0,legacy_like
P06,C017,1,1,4,4,5.0,4.725786111111111,3.0,legacy_like
P06,C018,1,1,4,4,4.0,4.720547199074074,4.0,legacy_like
P06,C019,1,1,4,4,4.0,4.723977581018518,4.0,legacy_like
P06,C020,1,1,4,4,5.0,4.724922233796296,4.0,legacy_like
P06,C021,3,1,4,4,5.0,7.782317847222222,3.0,legacy_like
P06,C022,3,1,3,4,3.0,2.7009887152777776,4.0,legacy_like
P06,C023,3,1,4,4,4.0,7.78200511574074,3.0,legacy_like
P06,C024,3,1,4,4,5.0,7.781988692129629,4.0,legacy_like
P06,C025,3,1,4,4,4.0,7.78178125,3.0,legacy_like
P06,C026,3,1,3,4,4.0,7.781241168981481,3.0,legacy_like
P06,C027,3,1,4,4,4.0,7.781643020833334,4.0,legacy_like
P06,C028,3,1,4,4,4.0,7.781649363425926,4.0,legacy_like
P06,C029,3,1,4,4,3.0,2.701870914351852,3.0,legacy_like
P06,C029,6,2,3,3,6.0,7.168655138888889,4.0,legacy_like
P06,C030,3,1,4,4,3.0,2.702002627314815,4.0,legacy_like
P06,C031,3,1,4,4,5.0,7.781675208333334,4.0,legacy_like
P06,C032,3,1,4,4,3.0,2.700323078703704,4.0,legacy_like
P06,C032,6,2,4,4,8.0,8.211818344907407,2.0,legacy_like
P06,C033,3,1,4,4,4.0,7.781584722222223,4.0,legacy_like
P06,C034,3,1,4,4,5.0,7.7815575,3.0,legacy_like
P06,C035,3,1,4,4,5.0,7.781514930555556,3.0,legacy_like
P06,C036,3,1,4,4,5.0,7.781407569444444,4.0,legacy_like
P06,C037,3,1,4,4,4.0,7.781264351851852,3.0,legacy_like
P06,C038,3,1,4,4,4.0,7.781270902777778,3.0,legacy_like
P06,C039,3,1,4,4,3.0,2.701337569444444,4.0,legacy_like
P06,C040,3,1,4,4,3.0,2.701207361111111,4.0,legacy_like
P06,C040,6,2,4,4,8.0,8.210670266203703,3.0,legacy_like
P06,C041,6,1,3,4,4.0,5.081251076388889,3.0,legacy_like
P06,C042,6,1,3,4,3.0,5.0798647453703705,3.0,legacy_like
P06,C043,6,1,4,4,3.0,5.0877678125,4.0,legacy_like
P06,C044,6,1,4,4,4.0,5.087406956018518,3.0,legacy_like
P06,C045,6,1,4,4,5.0,5.08706119212963,4.0,legacy_like
P06,C046,6,1,4,4,4.0,5.086715775462963,4.0,legacy_like
P06,C047,6,1,3,4,3.0,5.079737881944444,3.0,legacy_like
P06,C048,6,1,4,4,3.0,5.085690046296296,4.0,legacy_like
P06,C049,6,1,4,4,3.0,5.084704930555556,3.0,legacy_like
P06,C050,6,1,3,4,5.0,5.079940752314815,4.0,legacy_like
P06,C051,6,1,4,4,5.0,5.0822421990740745,4.0,legacy_like
P06,C052,6,1,4,4,5.0,5.081868912037037,3.0,legacy_like
P06,C053,6,1,4,4,3.0,5.081288645833333,3.0,legacy_like
P06,C054,6,1,4,4,3.0,5.080712175925926,4.0,legacy_like
P06,C055,6,1,4,4,4.0,5.080374155092592,4.0,legacy_like
P06,C056,6,1,4,4,5.0,5.080323773148148,4.0,legacy_like
P06,C057,6,1,4,4,4.0,5.080245011574074,3.0,legacy_like
P06,C058,6,1,4,4,3.0,5.080091122685185,3.0,legacy_like
P06,C059,6,1,4,4,4.0,5.080066435185185,4.0,legacy_like
P06,C060,6,1,4,4,3.0,5.079864583333333,3.0,legacy_like
P06,C062,11,1,3,3,1.0,2.088369965277778,4.0,legacy_like
P06,C063,11,1,4,4,3.0,3.130505173611111,3.0,legacy_like
P06,C066,11,1,3,4,3.0,3.130222789351852,3.0,legacy_like
P06,C070,11,1,3,3,1.0,2.0884255555555558,4.0,legacy_like
P06,C071,11,1,4,4,3.0,3.13037599537037,4.0,legacy_like
P06,C077,11,1,4,4,3.0,3.130222268518519,4.0,legacy_like
P06,C078,11,1,3,4,3.0,3.1301575462962967,2.0,legacy_like
P06,C079,11,1,4,4,3.0,3.1302364699074072,3.0,legacy_like
P06,C082,13,1,3,3,1.0,1.0415623032407406,3.0,legacy_like
P06,C084,13,1,3,3,1.0,1.0416527430555556,2.0,legacy_like
P06,C085,13,1,3,3,1.0,1.0415353356481485,4.0,legacy_like
P06,C086,13,1,3,3,1.0,1.0415595370370372,3.0,legacy_like
P06,C087,13,1,3,3,1.0,1.041567650462963,4.0,legacy_like
P06,C088,13,1,3,3,1.0,1.041595162037037,3.0,legacy_like
P06,C093,13,1,3,3,1.0,1.0415514930555556,3.0,legacy_like
P06,C095,13,1,3,3,1.0,1.0416355208333332,3.0,legacy_like
P06,C099,13,1,3,3,1.0,1.0415271527777776,3.0,legacy_like
P07,C001,1,1,3,3,4.0,4.379547407407408,4.0,fsrs_like
P07,C002,1,1,2,2,0.0038194444444444,1.3429351157407408,3.0,fsrs_like
P07,C002,2,2,3,4,7.0,6.9854141550925934,3.0,fsrs_like
P07,C003,1,1,2,2,0.0038194444444444,1.349128287037037,3.0,fsrs_like
P07,C003,2,2,3,3,5.0,4.999430520833333,3.0,fsrs_like
P07,C004,1,1,3,3,4.0,4.379094594907407,3.0,fsrs_like
P07,C005,1,1,2,3,0.0069444444444444,1.3468392592592593,3.0,fsrs_like
P07,C005,2,2,3,3,9.0,9.020588819444445,4.0,fsrs_like
P07,C006,1,1,3,3,4.0,4.375961087962963,3.0,fsrs_like
P07,C007,1,1,2,3,0.0069444444444444,1.4170574421296298,4.0,fsrs_like
P07,C008,1,1,2,2,0.0038194444444444,1.3464586921296298,3.0,fsrs_like
P07,C009,1,1,2,3,0.0069444444444444,1.4157366203703703,3.0,fsrs_like
P07,C009,2,2,3,3,10.0,10.004669780092591,3.0,fsrs_like
P07,C010,1,1,3,3,5.0,5.403583495370371,4.0,fsrs_like
P07,C011,1,1,3,3,0.0069444444444444,1.3411780902777777,3.0,fsrs_like
P07,C012,1,1,2,3,0.0069444444444444,1.415575775462963,3.0,fsrs_like
P07,C012,2,2,3,3,11.0,10.478193599537038,3.0,fsrs_like
P07,C013,1,1,3,3,0.0069444444444444,1.3596482060185184,4.0,fsrs_like
P07,C014,1,1,2,2,0.0038194444444444,1.359215601851852,3.0,fsrs_like
P07,C014,2,2,3,3,8.0,7.9170128935185184,3.0,fsrs_like
P07,C015,1,1,2,2,0.0038194444444444,1.414613923611111,4.0,fsrs_like
P07,C016,2,1,3,3,5.0,4.998239560185185,3.0,fsrs_like
P07,C017,2,1,3,3,4.0,3.555319097222222,3.0,fsrs_like
P07,C018,2,1,3,3,4.0,3.988896354166667,3.0,fsrs_like
P07,C019,2,1,3,3,5.0,4.998520624999999,3.0,fsrs_like
P07,C020,2,1,3,3,2.0,1.9997199074074072,3.0,fsrs_like
P07,C021,2,1,3,3,4.0,3.988619375,3.0,fsrs_like
P07,C022,2,1,3,3,3.0,2.958135787037037,3.0,fsrs_like
P07,C023,2,1,3,3,5.0,4.998400185185186,3.0,fsrs_like
P07,C024,2,1,3,4,9.0,8.945865231481482,4.0,fsrs_like
P07,C029,2,1,3,3,4.0,3.989418703703704,3.0,fsrs_like
P07,C031,2,1,3,3,3.0,2.9586252083333333,3.0,fsrs_like
P07,C032,2,1,3,3,3.0,2.959783136574074,4.0,fsrs_like
P07,C034,2,1,3,3,5.0,4.998561759259259,3.0,fsrs_like
P07,C036,3,1,2,4,5.0,6.020969768518518,3.0,fsrs_like
P07,C037,3,1,3,3,5.0,6.020409872685185,3.0,fsrs_like
P07,C038,3,1,3,4,7.0,6.953117337962963,3.0,fsrs_like
P07,C040,3,1,3,4,6.0,6.021728182870371,3.0,fsrs_like
P07,C042,3,1,3,3,4.0,4.035267268518519,3.0,fsrs_like
P07,C045,3,1,3,4,10.0,9.513759699074074,3.0,fsrs_like
P07,C047,3,1,3,3,3.0,3.0248372569444446,3.0,fsrs_like
P07,C048,3,1,3,4,7.0,6.952637418981482,3.0,fsrs_like
P07,C049,3,1,3,4,9.0,9.041066851851852,3.0,fsrs_like
P07,C050,3,1,3,3,5.0,6.019624502314814,3.0,fsrs_like
P07,C051,3,1,2,3,2.0,1.994932210648148,3.0,fsrs_like
P07,C052,3,1,2,3,2.0,1.996313773148148,4.0,fsrs_like
P07,C053,3,1,3,4,6.0,6.021053761574074,3.0,fsrs_like
P07,C054,3,1,3,4,9.0,9.040108912037038,3.0,fsrs_like
P07,C055,3,1,3,3,5.0,6.018870578703703,3.0,fsrs_like
P07,C056,4,1,3,4,7.0,6.945355300925925,3.0,fsrs_like
P07,C057,4,1,3,3,4.0,4.982546828703703,3.0,fsrs_like
P07,C058,4,1,3,4,8.0,8.003008981481482,3.0,fsrs_like
P07,C060,4,1,3,3,3.0,2.997690613425926,3.0,fsrs_like
P07,C065,4,1,3,3,3.0,2.9973772453703704,2.0,fsrs_like
P07,C067,4,1,3,3,5.0,4.983233969907407,3.0,fsrs_like
P07,C068,4,1,3,3,5.0,4.983183159722223,3.0,fsrs_like
P07,C071,4,1,3,3,4.0,4.982058877314815,3.0,fsrs_like
P07,C072,4,1,3,3,2.0,1.9873856944444448,3.0,fsrs_like
P07,C073,4,1,3,3,3.0,2.997001087962963,2.0,fsrs_like
P07,C074,4,1,3,3,5.0,4.983151412037037,3.0,fsrs_like
P07,C075,4,1,3,3,3.0,2.9971678819444443,3.0,fsrs_like
P07,C076,5,1,2,4,5.0,4.954715810185185,3.0,fsrs_like
P07,C077,5,1,2,3,2.0,2.0371765046296293,2.0,fsrs_like
P07,C078,5,1,3,3,3.0,4.022623472222223,3.0,fsrs_like
P07,C079,5,1,3,3,2.0,2.037096863425926,3.0,fsrs_like
P07,C080,5,1,3,3,3.0,4.022679537037037,3.0,fsrs_like
P07,C081,5,1,3,3,5.0,4.955277164351852,3.0,fsrs_like
P07,C084,5,1,3,3,5.0,4.955544456018519,3.0,fsrs_like
P07,C087,5,1,3,3,5.0,4.954125659722222,3.0,fsrs_like
P07,C088,5,1,3,3,3.0,4.02208275462963,3.0,fsrs_like
P07,C091,5,1,3,3,4.0,4.022603298611111,3.0,fsrs_like
P07,C092,5,1,3,3,3.0,4.021530798611111,3.0,fsrs_like
P07,C093,5,1,3,3,3.0,4.0223647569444445,3.0,fsrs_like
P07,C095,5,1,3,4,8.0,7.516421481481482,3.0,fsrs_like
P07,C096,6,1,3,3,4.0,3.9269961805555553,3.0,fsrs_like
P07,C097,6,1,3,3,4.0,3.925460914351852,3.0,fsrs_like
P07,C099,6,1,3,3,3.0,2.9944366898148145,3.0,fsrs_like
P07,C100,6,1,3,3,5.0,4.956673402777778,3.0,fsrs_like
P08,C001,1,1,2,4,4.0,3.7271579282407408,3.0,legacy_like
P08,C002,1,1,2,4,4.0,3.727359317129629,3.0,legacy_like
P08,C003,1,1,2,3,1.0,2.9370982291666667,3.0,legacy_like
P08,C003,4,2,3,3,4.0,7.170409756944445,3.0,legacy_like
P08,C004,1,1,2,3,1.0,2.937147997685185,2.0,legacy_like
P08,C004,4,2,2,2,2.0,7.170113877314815,2.0,legacy_like
P08,C005,1,1,2,4,5.0,7.218313726851852,3.0,legacy_like
P08,C006,1,1,2,3,1.0,2.937283287037037,3.0,legacy_like
P08,C006,4,2,3,3,5.0,7.170404652777778,2.0,legacy_like
P08,C007,1,1,2,4,5.0,10.107194166666666,3.0,legacy_like
P08,C008,1,1,2,3,1.0,2.937202534722222,3.0,legacy_like
P08,C008,4,2,3,3,4.0,7.170098912037036,3.0,legacy_like
P08,C009,1,1,2,3,1.0,2.937232164351852,3.0,legacy_like
P08,C009,4,2,3,3,6.0,7.170423796296297,2.0,legacy_like
P08,C010,1,1,2,4,4.0,3.727186770833333,3.0,legacy_like
P08,C010,5,2,3,3,8.0,7.973860659722222,3.0,legacy_like
P08,C011,1,1,2,4,4.0,3.726862534722222,3.0,legacy_like
P08,C012,1,1,2,4,3.0,2.937591238425926,2.0,legacy_like
P08,C012,4,2,2,2,4.0,7.170169363425926,3.0,legacy_like
P08,C013,1,1,2,3,1.0,2.937082048611111,4.0,legacy_like
P08,C014,1,1,2,4,5.0,10.10706443287037,3.0,legacy_like
P08,C015,1,1,2,3,1.0,2.9371450694444445,1.0,legacy_like
P08,C015,4,2,1,1,0.0069444444444444,1.030325486111111,3.0,legacy_like
P08,C015,5,3,3,3,3.0,6.1399435300925935,2.0,legacy_like
P08,C016,1,1,2,4,4.0,3.738577291666666,2.0,legacy_like
P08,C016,5,2,2,2,6.0,6.3694471875,2.0,legacy_like
P08,C017,1,1,2,3,1.0,2.937198472222222,2.0,legacy_like
P08,C017,4,2,2,2,2.0,7.169973032407408,3.0,legacy_like
P08,C018,1,1,2,3,1.0,2.937078125,3.0,legacy_like
P08,C018,4,2,3,3,6.0,7.170690960648148,3.0,legacy_like
P08,C019,1,1,2,3,1.0,2.9373402546296297,4.0,legacy_like
P08,C020,1,1,2,3,1.0,2.937028854166667,2.0,legacy_like
P08,C020,4,2,2,2,2.0,7.169980914351852,2.0,legacy_like
P08,C021,4,1,3,4,4.0,7.169324155092592,3.0,legacy_like
P08,C022,4,1,4,4,5.0,7.170535497685185,4.0,legacy_like
P08,C023,4,1,2,3,1.0,1.0295313310185186,3.0,legacy_like
P08,C023,5,2,3,3,4.0,6.139972025462963,4.0,legacy_like
P08,C024,4,1,2,4,4.0,7.170100636574073,3.0,legacy_like
P08,C025,4,1,4,4,3.0,7.170155115740741,3.0,legacy_like
P08,C026,4,1,3,3,1.0,0.7887703935185185,3.0,legacy_like
P08,C026,5,2,3,3,3.0,6.380369016203704,4.0,legacy_like
P08,C027,4,1,2,3,1.0,1.029436898148148,3.0,legacy_like
P08,C027,5,2,3,3,4.0,6.140186180555555,4.0,legacy_like
P08,C028,4,1,3,3,1.0,1.0293692476851852,3.0,legacy_like
P08,C028,5,2,3,3,3.0,6.139738831018519,4.0,legacy_like
P08,C029,4,1,4,4,3.0,7.17013474537037,4.0,legacy_like
P08,C030,4,1,2,3,1.0,0.7890049537037037,2.0,legacy_like
P08,C030,5,2,2,2,2.0,6.380227199074074,4.0,legacy_like
P08,C031,4,1,3,4,5.0,7.169351678240741,4.0,legacy_like
P08,C032,4,1,2,3,1.0,1.0292474537037035,4.0,legacy_like
P08,C032,5,2,4,4,6.0,6.140364537037038,3.0,legacy_like
P08,C033,4,1,2,4,4.0,7.1693131365740745,2.0,legacy_like
P08,C034,4,1,2,4,5.0,7.170148587962963,3.0,legacy_like
P08,C035,4,1,2,3,1.0,1.0294147800925926,2.0,legacy_like
P08,C035,5,2,2,2,2.0,6.139642974537038,2.0,legacy_like
P08,C036,4,1,2,4,3.0,7.169787488425926,2.0,legacy_like
P08,C037,4,1,3,3,1.0,1.0293881712962965,4.0,legacy_like
P08,C037,5,2,4,4,5.0,6.140294039351852,3.0,legacy_like
P08,C038,4,1,1,3,1.0,0.7890411574074074,3.0,legacy_like
P08,C038,5,2,3,3,4.0,6.380580081018518,2.0,legacy_like
P08,C039,4,1,2,3,1.0,1.0294758912037036,1.0,legacy_like
P08,C039,5,2,1,1,0.0069444444444444,6.13953369212963,3.0,legacy_like
P08,C040,4,1,2,3,1.0,1.029503587962963,2.0,legacy_like
P08,C040,5,2,2,2,2.0,6.139617418981481,3.0,legacy_like
P08,C041,5,1,3,3,1.0,6.372053460648148,3.0,legacy_like
P08,C042,5,1,4,4,5.0,6.380811435185185,4.0,legacy_like
P08,C043,5,1,2,3,1.0,6.139649386574074,3.0,legacy_like
P08,C044,5,1,3,3,1.0,6.371085532407408,3.0,legacy_like
P08,C045,5,1,3,3,1.0,6.139675752314814,3.0,legacy_like
P08,C046,5,1,3,3,1.0,6.139744756944445,2.0,legacy_like
P08,C046,11,2,2,2,2.0,1.5934619907407408,3.0,legacy_like
P08,C047,5,1,2,3,1.0,6.139466273148149,3.0,legacy_like
P08,C048,5,1,3,3,1.0,6.371129375,3.0,legacy_like
P08,C049,5,1,4,4,3.0,6.374414502314814,4.0,legacy_like
P08,C050,5,1,3,3,1.0,6.139226631944444,3.0,legacy_like
P08,C051,5,1,4,4,5.0,6.140356238425926,3.0,legacy_like
P08,C052,5,1,3,4,3.0,6.139186840277778,4.0,legacy_like
P08,C053,5,1,3,3,1.0,6.139151979166667,2.0,legacy_like
P08,C053,11,2,2,2,2.0,1.593578587962963,3.0,legacy_like
P08,C054,5,1,3,3,1.0,6.139198877314816,3.0,legacy_like
P08,C055,5,1,2,3,1.0,6.1392910300925925,3.0,legacy_like
P08,C056,5,1,2,3,1.0,6.139315520833334,3.0,legacy_like
P08,C057,5,1,2,4,3.0,6.139726273148148,3.0,legacy_like
P08,C058,5,1,2,4,3.0,6.139838738425927,4.0,legacy_like
P08,C059,5,1,2,4,5.0,6.139974502314815,4.0,legacy_like
P08,C060,5,1,3,3,1.0,6.139455335648148,3.0,legacy_like
P08,C062,11,1,2,3,1.0,0.843654375,4.0,legacy_like
P08,C063,11,1,2,3,1.0,0.8437216203703704,2.0,legacy_like
P08,C064,11,1,3,3,1.0,0.8437273958333334,3.0,legacy_like
P08,C067,11,1,3,3,1.0,0.8437448148148148,4.0,legacy_like
P08,C072,11,1,3,3,1.0,0.8436182175925926,2.0,legacy_like
P08,C073,11,1,3,3,1.0,0.8435437615740741,2.0,legacy_like
P08,C074,11,1,3,3,1.0,0.8435202662037037,2.0,legacy_like
P08,C075,11,1,3,3,1.0,0.8437435416666667,3.0,legacy_like
P08,C076,11,1,3,3,1.0,0.8437985763888889,4.0,legacy_like
P08,C077,11,1,3,3,1.0,0.8435555092592593,4.0,legacy_like
P08,C080,11,1,2,3,1.0,0.8436405555555555,2.0,legacy_like
P08,C081,12,1,3,3,1.0,0.7487414351851852,3.0,legacy_like
P08,C083,12,1,3,3,1.0,0.7353657175925926,3.0,legacy_like
P08,C084,12,1,3,3,1.0,0.7487310185185185,3.0,legacy_like
P08,C085,12,1,3,3,1.0,0.7353400462962962,3.0,legacy_like
P08,C086,12,1,3,3,1.0,0.7487562847222222,4.0,legacy_like
P08,C088,12,1,3,3,1.0,0.7353205439814815,3.0,legacy_like
P08,C093,12,1,3,3,1.0,0.748759386574074,4.0,legacy_like
P08,C094,12,1,3,3,1.0,0.7487455671296296,3.0,legacy_like
P08,C096,12,1,2,3,1.0,0.7486729745370371,4.0,legacy_like
P08,C100,12,1,2,3,1.0,0.7353205787037037,3.0,legacy_like
P09,C001,1,1,2,3,2.0,2.0132938888888887,1.0,fsrs_like
P09,C001,3,2,1,3,1.0,0.9789260300925926,3.0,fsrs_like
P09,C001,4,3,3,3,3.0,2.9400072453703703,3.0,fsrs_like
P09,C002,1,1,3,3,3.0,2.988122013888889,2.0,fsrs_like
P09,C003,1,1,2,3,2.0,2.000102546296296,2.0,fsrs_like
P09,C003,3,2,2,2,7.0,6.821426620370371,3.0,fsrs_like
P09,C004,1,1,3,3,4.0,3.9897115625,3.0,fsrs_like
P09,C005,1,1,3,3,4.0,3.980818553240741,1.0,fsrs_like
P09,C005,5,2,1,3,1.0,1.0082566782407407,4.0,fsrs_like
P09,C006,1,1,3,3,4.0,3.992783912037037,2.0,fsrs_like
P09,C007,1,1,3,3,3.0,2.978269293981481,2.0,fsrs_like
P09,C008,1,1,3,3,4.0,3.9915095023148144,1.0,fsrs_like
P09,C008,5,2,1,4,2.0,1.9398615277777775,3.0,fsrs_like
P09,C009,1,1,3,3,4.0,3.990715138888889,2.0,fsrs_like
P09,C010,1,1,3,3,5.0,4.991847847222222,2.0,fsrs_like
P09,C011,1,1,3,3,4.0,3.98930869212963,3.0,fsrs_like
P09,C012,1,1,3,3,4.0,3.976958101851852,3.0,fsrs_like
P09,C013,1,1,3,3,5.0,4.988540162037037,1.0,fsrs_like
P09,C013,6,2,1,4,2.0,1.8356355671296296,4.0,fsrs_like
P09,C014,1,1,3,3,3.0,2.985938715277778,3.0,fsrs_like
P09,C015,1,1,3,3,4.0,3.9752341435185183,1.0,fsrs_like
P09,C015,5,2,1,3,1.0,1.0070524305555557,3.0,fsrs_like
P09,C015,6,3,3,3,7.0,6.979393576388889,2.0,fsrs_like
P09,C016,1,1,3,3,5.0,4.990718159722222,3.0,fsrs_like
P09,C017,1,1,3,3,3.0,2.985555520833333,2.0,fsrs_like
P09,C018,1,1,3,3,4.0,3.984282627314815,3.0,fsrs_like
P09,C019,1,1,3,3,5.0,4.98739144675926,2.0,fsrs_like
P09,C020,1,1,3,3,5.0,4.988857766203704,2.0,fsrs_like
P09,C021,2,1,3,3,2.0,1.9951622222222225,2.0,fsrs_like
P09,C021,4,2,2,2,9.0,8.989803900462963,3.0,fsrs_like
P09,C022,2,1,3,3,2.0,2.003899826388889,2.0,fsrs_like
P09,C022,4,2,2,2,9.0,8.981831944444444,2.0,fsrs_like
P09,C023,2,1,3,3,5.0,4.952036076388889,3.0,fsrs_like
P09,C024,2,1,3,3,1.0,1.006362974537037,3.0,fsrs_like
P09,C024,3,2,3,3,5.0,4.8283338194444445,3.0,fsrs_like
P09,C025,2,1,3,3,2.0,1.987333425925926,2.0,fsrs_like
P09,C025,4,2,2,2,10.0,9.982071527777778,2.0,fsrs_like
P09,C026,2,1,3,3,2.0,1.9892732291666664,1.0,fsrs_like
P09,C026,4,2,1,3,1.0,0.9953444212962964,3.0,fsrs_like
P09,C026,5,3,3,3,4.0,3.395370717592593,3.0,fsrs_like
P09,C027,2,1,3,3,2.0,2.0005484375,3.0,fsrs_like
P09,C028,2,1,3,3,4.0,4.005595104166667,3.0,fsrs_like
P09,C029,2,1,2,3,2.0,1.990491585648148,3.0,fsrs_like
P09,C029,4,2,3,3,8.0,7.890123321759259,3.0,fsrs_like
P09,C030,2,1,3,3,5.0,4.945418761574074,3.0,fsrs_like
P09,C031,2,1,3,3,3.0,2.9833508912037034,2.0,fsrs_like
P09,C032,2,1,3,3,5.0,4.942843460648148,3.0,fsrs_like
P09,C033,2,1,3,3,5.0,4.941423067129629,3.0,fsrs_like
P09,C034,2,1,3,3,4.0,4.0008128125,2.0,fsrs_like
P09,C035,2,1,3,3,3.0,2.985498483796296,3.0,fsrs_like
P09,C036,2,1,3,3,2.0,1.9933147453703703,2.0,fsrs_like
P09,C036,4,2,2,2,7.0,6.792637685185184,4.0,fsrs_like
P09,C037,2,1,3,3,5.0,4.943521469907408,2.0,fsrs_like
P09,C038,2,1,3,3,4.0,3.99977287037037,3.0,fsrs_like
P09,C039,2,1,3,3,4.0,3.999592615740741,2.0,fsrs_like
P09,C040,2,1,3,3,3.0,2.9989439699074074,3.0,fsrs_like
P09,C041,3,1,3,3,2.0,1.971773483796296,1.0,fsrs_like
P09,C041,5,2,1,3,1.0,1.0006298263888889,2.0,fsrs_like
P09,C041,6,3,2,2,2.0,1.8364126041666664,3.0,fsrs_like
P09,C042,3,1,3,3,5.0,4.8242903125000005,3.0,fsrs_like
P09,C043,3,1,3,3,4.0,3.916311145833333,3.0,fsrs_like
P09,C044,3,1,3,3,5.0,4.82381244212963,3.0,fsrs_like
P09,C045,3,1,3,3,5.0,4.820127164351852,3.0,fsrs_like
P09,C046,3,1,3,3,2.0,1.9616745601851853,3.0,fsrs_like
P09,C047,3,1,3,3,4.0,3.924103449074074,3.0,fsrs_like
P09,C048,3,1,3,3,4.0,3.923721354166667,3.0,fsrs_like
P09,C049,3,1,3,3,5.0,4.818001539351852,2.0,fsrs_like
P09,C050,3,1,3,3,5.0,4.819765486111112,3.0,fsrs_like
P09,C051,3,1,3,3,5.0,4.8180484375,3.0,fsrs_like
P09,C052,3,1,3,3,3.0,2.9779929050925924,4.0,fsrs_like
P09,C053,3,1,3,3,3.0,2.981055034722222,2.0,fsrs_like
P09,C054,3,1,3,3,4.0,3.923023391203704,3.0,fsrs_like
P09,C055,3,1,3,3,5.0,4.818251446759259,4.0,fsrs_like
P09,C056,3,1,3,3,2.0,1.9783792013888888,2.0,fsrs_like
P09,C057,3,1,3,3,3.0,2.9769660995370373,2.0,fsrs_like
P09,C058,3,1,3,3,4.0,3.922284386574074,2.0,fsrs_like
P09,C059,3,1,3,3,3.0,2.978790046296296,2.0,fsrs_like
P09,C060,3,1,3,3,3.0,2.980283067129629,3.0,fsrs_like
P09,C061,4,1,3,3,5.0,4.393155150462963,3.0,fsrs_like
P09,C062,4,1,3,3,3.0,2.9442457870370373,3.0,fsrs_like
P09,C063,4,1,3,3,5.0,4.63970988425926,3.0,fsrs_like
P09,C064,4,1,3,3,5.0,4.611249027777778,3.0,fsrs_like
P09,C065,4,1,3,3,3.0,2.9414304166666665,3.0,fsrs_like
P09,C066,4,1,3,3,5.0,4.388329236111111,3.0,fsrs_like
P09,C067,4,1,3,3,5.0,4.387463101851852,3.0,fsrs_like
P09,C068,4,1,3,3,5.0,4.633843923611111,3.0,fsrs_like
P09,C069,4,1,3,3,4.0,3.838964814814815,3.0,fsrs_like
P09,C070,4,1,3,3,3.0,2.941639918981481,3.0,fsrs_like
P09,C071,4,1,3,3,4.0,3.839416724537037,3.0,fsrs_like
P09,C072,4,1,3,3,5.0,4.384594421296296,3.0,fsrs_like
P09,C073,4,1,3,3,5.0,4.382362777777778,3.0,fsrs_like
P09,C074,4,1,3,3,5.0,4.38231224537037,3.0,fsrs_like
P09,C075,4,1,3,3,2.0,1.9955253125,1.0,fsrs_like
P09,C075,6,2,1,3,1.0,0.9381508217592592,4.0,fsrs_like
P09,C075,7,3,4,4,7.0,7.025983923611112,2.0,fsrs_like
P09,C076,4,1,3,3,4.0,3.834627141203704,3.0,fsrs_like
P09,C077,4,1,3,3,4.0,3.8337550578703694,3.0,fsrs_like
P09,C078,4,1,3,3,3.0,2.941154953703704,2.0,fsrs_like
P09,C079,4,1,3,3,4.0,3.8349082291666665,2.0,fsrs_like
P09,C080,4,1,3,3,3.0,2.9340902199074077,2.0,fsrs_like
P09,C081,5,1,3,3,5.0,4.843509293981481,3.0,fsrs_like
P09,C082,5,1,3,3,2.0,1.9418060648148148,3.0,fsrs_like
P09,C083,5,1,3,3,5.0,4.840537835648148,3.0,fsrs_like
P09,C084,5,1,3,3,5.0,4.838809282407407,3.0,fsrs_like
P09,C085,5,1,3,3,3.0,2.841791898148148,2.0,fsrs_like
P09,C086,5,1,3,3,3.0,2.844622511574074,3.0,fsrs_like
P09,C087,5,1,3,3,5.0,4.83824443287037,3.0,fsrs_like
P09,C088,5,1,3,4,6.0,5.78891988425926,3.0,fsrs_like
P09,C089,5,1,3,3,3.0,2.838156828703704,2.0,fsrs_like
P09,C090,5,1,3,4,7.0,6.883704189814815,1.0,fsrs_like
P09,C090,12,2,1,3,2.0,2.0837374189814817,3.0,fsrs_like
P09,C091,5,1,3,3,5.0,4.832979409722222,3.0,fsrs_like
P09,C092,5,1,3,3,4.0,3.604610671296296,3.0,fsrs_like
P09,C093,5,1,3,3,4.0,3.382712164351852,3.0,fsrs_like
P09,C094,5,1,3,3,3.0,2.833906134259259,2.0,fsrs_like
